feature,weight
BIAS,222.6207752530131
bp_1,-155.58997160875623
bp_2,7.62158155826303
bp_3,-97.2619429262387
bp_4,3.024307044518431
bp_5,147.41524287980022
bp_6,-16.137136182560543
bp_7,30.31929357855892
bp_8,37.51850770465711
bp_9,13.731290291295423
bp_10,14.310315413199099
bp_11,-7.369935912054708
bp_12,-0.8210987378901974
bp_13,40.27319181983685
bp_14,-29.297107684092673
bp_15,-76.7238090182211
bp_16,-47.7498724385726
bp_17,94.14591935869706
bp_18,31.18419177200257
bp_19,-53.66533265700212
bp_20,23.58316576857474
bp_21,-33.32592038462522
bp_22,34.63618068680253
bp_23,-110.44082072323154
bp_24,-8.982324716078077
bp_25,22.693229710224603
bp_26,-4.674679246198601
bp_27,-35.70264528423484
bp_28,-49.26763296484967
bp_29,28.43902019111054
bp_30,-36.68521823900231
bp_31,31.968333594766555
bp_32,-10.491052792803046
bp_33,50.6236473977156
bp_34,15.649193899775074
bp_35,-0.8041920880734956
bp_36,-14.992359794216785
bp_37,54.56024440652284
bp_38,-23.731931578902454
bp_39,46.14027676592927
bp_40,-15.979389426954103
bp_41,-6.830715255849028
bp_42,20.74421186419356
bp_43,22.50074261372971
bp_44,2.3760002911445337
bp_45,-24.63773282968894
bp_46,-21.682291776114724
bp_47,-16.154353953418482
bp_48,4.2385030066330405
bp_49,11.356133167346568
bp_50,-1.230484020977724
bp_51,2.3863703299802643
bp_52,-1.071849682229667
bp_53,2.013904363274971
bp_54,-8.02328072334214
bp_55,0.005812591358560486
rp_1,-155.58997160875623
rp_2,-2.2984843674329976
rp_3,-0.9853999146944794
rp_4,23.77481255981649
rp_5,-14.160472373320305
rp_6,-93.90720329346262
rp_7,44.55367234083474
rp_8,-92.49910377455781
rp_9,-35.443610097285195
rp_10,-14.10721568287357
rp_11,37.97914281845388
rp_12,54.785684146267
rp_13,15.517844033991553
rp_14,-1.3729117855740653
rp_15,-24.451591431490613
rp_16,-78.39690779076592
rp_17,-32.05313087354892
rp_18,-33.481761354869924
rp_19,12.75434644727074
rp_20,15.185031442849368
rp_21,63.94204294183464
rp_22,5.161232625225631
rp_23,20.770974492367678
rp_24,16.036044375345437
rp_25,-84.30674396923678
rp_26,-22.918481554756827
rp_27,-24.62326942745015
rp_28,-13.396043949187279
rp_29,4.622445383538159
rp_30,-53.89948817501839
rp_31,-67.27423549294902
rp_32,-5.991261501792163
rp_33,4.367336834794273
rp_34,10.687055814291996
rp_35,31.825906490673137
rp_36,6.089557821547817
rp_37,-33.46566479854946
rp_38,4.323461503550672
rp_39,-14.020064800817272
rp_40,-20.096564640527344
rp_41,10.539701887875268
rp_42,-32.63782014993061
rp_43,4.859212581070181
rp_44,9.829276210962385
rp_45,-10.336913020813544
rp_46,-5.805861387508208
rp_47,25.233754889598213
rp_48,23.42805803024114
rp_49,-12.414910848750816
rp_50,5.325164659068826
rp_51,-2.5039787207397075
rp_52,-27.21455152931162
rp_53,8.206750680440916
rp_54,-4.3716291048311025
rp_55,7.373441327318588
ebv,0.24991618684883157
