feature,importance
bp_1,0.0028952443972229958
bp_2,0.2564004361629486
bp_3,0.1058739423751831
bp_4,0.0716850757598877
bp_5,0.07568410038948059
bp_6,0.015277526341378689
bp_7,0.021445078775286674
bp_8,0.002157190116122365
bp_9,0.004821092821657658
bp_10,0.002760827075690031
bp_11,0.0
bp_12,0.0020625991746783257
bp_13,0.0093888770788908
bp_14,0.0015972895780578256
bp_15,0.0037801270373165607
bp_16,0.0065717389807105064
bp_17,0.005860075820237398
bp_18,0.004939843900501728
bp_19,0.008464346639811993
bp_20,0.0
bp_21,0.002464702120050788
bp_22,0.015519526787102222
bp_23,0.0072853597812354565
bp_24,0.0021827348973602057
bp_25,0.002504160162061453
bp_26,0.002112246584147215
bp_27,0.0039848703891038895
bp_28,0.0511680468916893
bp_29,0.0029745176434516907
bp_30,0.0015156541485339403
bp_31,0.0007451748242601752
bp_32,0.01341742929071188
bp_33,0.0012413101503625512
bp_34,0.004306885413825512
bp_35,0.0032517716754227877
bp_36,0.0
bp_37,0.011159359477460384
bp_38,0.003343360498547554
bp_39,0.0031342888250947
bp_40,0.0
bp_41,0.002048349007964134
bp_42,0.00668867165222764
bp_43,0.0005451800534501672
bp_44,0.0
bp_45,0.0
bp_46,0.0016933504957705736
bp_47,0.001493758405558765
bp_48,0.0012990247923880816
bp_49,0.0011463987175375223
bp_50,0.0
bp_51,0.0014910908648744226
bp_52,0.0022648849990218878
bp_53,0.0005719184991903603
bp_54,0.0
bp_55,0.002570283832028508
rp_1,0.0029730270616710186
rp_2,0.006418413948267698
rp_3,0.03339697793126106
rp_4,0.005008144769817591
rp_5,0.0
rp_6,0.0024299335200339556
rp_7,0.015574849210679531
rp_8,0.0033548532519489527
rp_9,0.0
rp_10,0.008559354580938816
rp_11,0.01948527619242668
rp_12,0.006663534324616194
rp_13,0.03892950713634491
rp_14,0.002200935734435916
rp_15,0.008870242163538933
rp_16,0.005660410970449448
rp_17,0.004504349548369646
rp_18,0.0025679448153823614
rp_19,0.0
rp_20,0.0038218803238123655
rp_21,0.002572055906057358
rp_22,0.0019134884933009744
rp_23,0.002362953731790185
rp_24,0.005261651240289211
rp_25,0.0004983994294889271
rp_26,0.0022211831528693438
rp_27,0.0040276432409882545
rp_28,0.003612067084759474
rp_29,0.0024903255980461836
rp_30,0.0021252823062241077
rp_31,0.0016030337428674102
rp_32,0.0020659491419792175
rp_33,0.0
rp_34,0.0030003520660102367
rp_35,0.0018494984833523631
rp_36,0.0012229564599692822
rp_37,0.0015252387383952737
rp_38,0.0
rp_39,0.0029717287980020046
rp_40,0.0020379566121846437
rp_41,0.001767855603247881
rp_42,0.0022342929150909185
rp_43,0.0
rp_44,0.0018143999623134732
rp_45,0.0018942520255222917
rp_46,0.0030987178906798363
rp_47,0.0024484421592205763
rp_48,0.0026222597807645798
rp_49,0.0
rp_50,0.0028108819387853146
rp_51,0.0
rp_52,0.002911320887506008
rp_53,0.0
rp_54,0.0017004458932206035
rp_55,0.002266400959342718
ebv,0.004859527572989464
