iteration,closure_evaluations,objective,weighted_cross_entropy,l2_penalty,gradient_inf_norm,relative_objective_change
0,0,4.174387454986572,4.174387454986572,0.0,0.01618477702140808,
1,5,3.987945795059204,3.9879050254821777,4.084613829036243e-05,0.005225113593041897,0.04466323788527385
2,7,3.718660354614258,3.718292713165283,0.00036766365519724786,0.011943576857447624,0.06752484970547312
3,9,3.0310375690460205,3.0272104740142822,0.0038270698860287666,0.04195185750722885,0.1849114250821558
4,11,2.9960544109344482,2.968090295791626,0.027964221313595772,0.18327464163303375,0.011541644507752755
5,13,2.3748929500579834,2.3318333625793457,0.043059688061475754,0.03348681330680847,0.20732649534316333
6,15,2.1617820262908936,2.123914957046509,0.03786710649728775,0.02575172856450081,0.08973495995341041
7,17,1.943876028060913,1.9168107509613037,0.02706533670425415,0.06439418345689774,0.10079924598311867
8,19,1.7762869596481323,1.738396406173706,0.03789057582616806,0.011080517433583736,0.08621386651902742
9,21,1.6092116832733154,1.564666509628296,0.04454523324966431,0.008012671954929829,0.09405871921050027
10,24,1.3484786748886108,1.2897216081619263,0.05875706300139427,0.02425983175635338,0.1620253016398344
11,26,1.2159178256988525,1.1360219717025757,0.07989586889743805,0.02744440734386444,0.0983040011372136
12,28,1.124753713607788,1.0308066606521606,0.09394700080156326,0.008155729621648788,0.07497555358123613
13,30,1.0673059225082397,0.9662268161773682,0.10107912868261337,0.0075551727786660194,0.05107588479550547
14,32,0.9927082061767578,0.8786488771438599,0.11405930668115616,0.02093823254108429,0.06989347173879852
15,34,0.9586502909660339,0.8326775431632996,0.12597273290157318,0.03478727489709854,0.03405791521072388
16,36,0.9162270426750183,0.789246678352356,0.12698036432266235,0.005028340499848127,0.042423248291015625
17,38,0.8932918906211853,0.7587281465530396,0.13456375896930695,0.0086182476952672,0.022935152053833008
18,40,0.8613379597663879,0.7190741896629333,0.1422637701034546,0.006431563291698694,0.03195393085479736
19,43,0.8336930274963379,0.6827844381332397,0.15090855956077576,0.01248827576637268,0.02764493227005005
20,45,0.8016377091407776,0.6495153903961182,0.15212231874465942,0.009001943282783031,0.0320553183555603
21,47,0.7523010969161987,0.6008139252662659,0.15148715674877167,0.004646657034754753,0.04933661222457886
22,50,0.6790647506713867,0.522323727607727,0.15674099326133728,0.005819518119096756,0.07323634624481201
23,54,0.667172908782959,0.5081350803375244,0.15903785824775696,0.005868473555892706,0.011891841888427734
24,56,0.6517579555511475,0.4842676818370819,0.16749028861522675,0.008324195630848408,0.015414953231811523
25,58,0.6449750065803528,0.46433019638061523,0.18064479529857635,0.0055587706156075,0.006782948970794678
26,60,0.6236453652381897,0.4447833299636841,0.17886202037334442,0.0053100986406207085,0.021329641342163086
27,62,0.5999940633773804,0.42316967248916626,0.1768244057893753,0.006887515541166067,0.023651301860809326
28,64,0.5813711285591125,0.40333276987075806,0.17803837358951569,0.004660783335566521,0.018622934818267822
29,66,0.5681241154670715,0.38921988010406494,0.17890425026416779,0.0073033408261835575,0.013247013092041016
30,68,0.5538146495819092,0.37589484453201294,0.17791980504989624,0.002675876719877124,0.014309465885162354
31,70,0.5431993007659912,0.36384057998657227,0.17935872077941895,0.0040122633799910545,0.010615348815917969
32,72,0.5346419215202332,0.3475498557090759,0.18709205090999603,0.00739126605913043,0.008557379245758057
33,74,0.5227652192115784,0.3315308690071106,0.19123436510562897,0.002453091088682413,0.011876702308654785
34,76,0.5189417600631714,0.32780179381370544,0.19113995134830475,0.0014894810738041997,0.0038234591484069824
35,78,0.5121296048164368,0.3200851380825043,0.1920444667339325,0.0014048387529328465,0.006812155246734619
36,80,0.5050173401832581,0.30969029664993286,0.195327028632164,0.00207304279319942,0.007112264633178711
37,82,0.49824315309524536,0.2971683144569397,0.20107485353946686,0.00275020906701684,0.006774187088012695
38,84,0.4911571741104126,0.28605812788009644,0.20509906113147736,0.0024704663082957268,0.007085978984832764
39,86,0.4851834177970886,0.2785738706588745,0.2066095471382141,0.0019596514757722616,0.005973756313323975
40,88,0.4793182611465454,0.2736903429031372,0.2056279182434082,0.002147332299500704,0.005865156650543213
41,90,0.4757862687110901,0.27143070101737976,0.20435558259487152,0.0027118329890072346,0.0035319924354553223
42,92,0.47179144620895386,0.26808127760887146,0.2037101835012436,0.0019634244963526726,0.0039948225021362305
43,94,0.4692193865776062,0.263574481010437,0.205644890666008,0.0012446230975911021,0.0025720596313476562
44,96,0.4675072431564331,0.2595117390155792,0.20799550414085388,0.0008268742240034044,0.0017121434211730957
45,98,0.465756356716156,0.25647449493408203,0.20928184688091278,0.0013250029878690839,0.0017508864402770996
46,100,0.46289822459220886,0.2513713538646698,0.21152687072753906,0.0017106985906139016,0.0028581321239471436
