rho,mean_validation_cross_entropy,std_validation_cross_entropy,mean_validation_top1_accuracy,mean_validation_macro_accuracy
1e-05,0.5606676627457552,0.002518376894293231,0.8480609448043598,0.830240204817016
0.0001,0.8831221590565406,0.004803536729986648,0.8414070947856845,0.818549311920092
0.001,2.3343229936895025,0.005913454532601173,0.751665753448898,0.704719918689499
0.01,3.8738291081656477,0.0007260028590890925,0.380307959783027,0.3108198913506068
0.1,4.136590747488545,7.24776744104559e-05,0.11980753540535809,0.08516529596414656
