rho,mean_validation_cross_entropy,std_validation_cross_entropy,mean_validation_top1_accuracy,mean_validation_macro_accuracy
1e-05,0.9760301562756077,0.02915108674642595,0.738772146683148,0.6738848095553452
0.0001,1.317717754698278,0.02710086353799197,0.7317676143386898,0.6564600774890302
0.001,2.6726243320214587,0.010083332560709115,0.526988051091883,0.36350823529251625
0.01,3.8381131726196736,0.0016084621881588912,0.21755253399258345,0.10108475993661908
0.1,4.1041705398108,0.00020067965028090285,0.06839719818706222,0.02683760683760684
