rho,mean_validation_cross_entropy,std_validation_cross_entropy,mean_validation_top1_accuracy,mean_validation_macro_accuracy
1e-05,0.3828913734825241,0.027398743660444282,0.9092148944075923,0.9006758954255102
0.0001,0.7572393725374692,0.01680314921933217,0.8875888566050838,0.8725021235148983
0.001,2.2197613588997407,0.005299067021992864,0.7400310046354671,0.6666061342831785
0.01,3.8347842654142084,0.0008207070259857194,0.4293756738482905,0.32118527110977757
0.1,4.126837193871597,8.630989703500041e-05,0.305699918985923,0.21509024365060989
