feature,importance
bp_1,0.010988026857376099
bp_2,0.009162751026451588
bp_3,0.014906885102391243
bp_4,0.02799229323863983
bp_5,0.04736785218119621
bp_6,0.02627001889050007
bp_7,0.01774783432483673
bp_8,0.005646741017699242
bp_9,0.004876542836427689
bp_10,0.014474384486675262
bp_11,0.0030208865646272898
bp_12,0.0051292977295815945
bp_13,0.007507006637752056
bp_14,0.0032677447889000177
bp_15,0.010166648775339127
bp_16,0.030862854793667793
bp_17,0.02030433714389801
bp_18,0.004043659660965204
bp_19,0.023531092330813408
bp_20,0.011411115527153015
bp_21,0.003558675292879343
bp_22,0.026612674817442894
bp_23,0.012828269973397255
bp_24,0.00610685208812356
bp_25,0.004461705219000578
bp_26,0.008036774583160877
bp_27,0.008005257695913315
bp_28,0.11199252307415009
bp_29,0.004900655243545771
bp_30,0.003666575765237212
bp_31,0.006456328555941582
bp_32,0.007202026899904013
bp_33,0.005257951095700264
bp_34,0.005014587193727493
bp_35,0.007157528772950172
bp_36,0.004013997968286276
bp_37,0.004317780956625938
bp_38,0.017862999811768532
bp_39,0.005382266361266375
bp_40,0.003851614659652114
bp_41,0.004840679932385683
bp_42,0.015037450939416885
bp_43,0.005454385653138161
bp_44,0.0032861335203051567
bp_45,0.0036142244935035706
bp_46,0.0
bp_47,0.0040274751372635365
bp_48,0.00440368615090847
bp_49,0.0040591200813651085
bp_50,0.005896914750337601
bp_51,0.0
bp_52,0.0043131387792527676
bp_53,0.0038702115416526794
bp_54,0.0039039470721036196
bp_55,0.0050726900808513165
rp_1,0.011470431461930275
rp_2,0.009493079967796803
rp_3,0.016408076509833336
rp_4,0.007691842503845692
rp_5,0.004025349393486977
rp_6,0.021579250693321228
rp_7,0.0050191450864076614
rp_8,0.02322942391037941
rp_9,0.004681452177464962
rp_10,0.007431710138916969
rp_11,0.014250022359192371
rp_12,0.005572557915002108
rp_13,0.01804465614259243
rp_14,0.004574814345687628
rp_15,0.009106023237109184
rp_16,0.005505108740180731
rp_17,0.007456690073013306
rp_18,0.004118450451642275
rp_19,0.00427805632352829
rp_20,0.0
rp_21,0.004343857057392597
rp_22,0.00851039681583643
rp_23,0.004435937851667404
rp_24,0.0087434072047472
rp_25,0.005221357103437185
rp_26,0.003925079945474863
rp_27,0.004988015163689852
rp_28,0.004885757341980934
rp_29,0.00468298839405179
rp_30,0.00432942621409893
rp_31,0.006062038708478212
rp_32,0.004954908974468708
rp_33,0.006036032922565937
rp_34,0.006335382349789143
rp_35,0.004013177007436752
rp_36,0.0034294798970222473
rp_37,0.0
rp_38,0.003911975305527449
rp_39,0.005098844412714243
rp_40,0.005163358058780432
rp_41,0.005308498628437519
rp_42,0.00648322980850935
rp_43,0.0052549149841070175
rp_44,0.004807738587260246
rp_45,0.0021615251898765564
rp_46,0.0037969585973769426
rp_47,0.0044297450222074986
rp_48,0.005296202376484871
rp_49,0.004719779826700687
rp_50,0.004456015769392252
rp_51,0.0056302715092897415
rp_52,0.004164174664765596
rp_53,0.005499687511473894
rp_54,0.003750551026314497
rp_55,0.005114507861435413
ebv,0.02297358028590679
