feature,importance
bp_1,0.00784081220626831
bp_2,0.006081789266318083
bp_3,0.017296165227890015
bp_4,0.031099261716008186
bp_5,0.039351027458906174
bp_6,0.02946888841688633
bp_7,0.015978261828422546
bp_8,0.005137603264302015
bp_9,0.006238451227545738
bp_10,0.004696951247751713
bp_11,0.004101914819329977
bp_12,0.004248621873557568
bp_13,0.008946183137595654
bp_14,0.002878132974728942
bp_15,0.010573049075901508
bp_16,0.024327119812369347
bp_17,0.018318939954042435
bp_18,0.003350938903167844
bp_19,0.02328203245997429
bp_20,0.017269980162382126
bp_21,0.0032669571228325367
bp_22,0.03156553953886032
bp_23,0.012910706922411919
bp_24,0.006579243578016758
bp_25,0.004171132575720549
bp_26,0.004366029519587755
bp_27,0.0060935309156775475
bp_28,0.11454746872186661
bp_29,0.006809452548623085
bp_30,0.0024997524451464415
bp_31,0.005421018227934837
bp_32,0.007583442609757185
bp_33,0.005490276496857405
bp_34,0.004107858520001173
bp_35,0.005982617381960154
bp_36,0.0041039250791072845
bp_37,0.0039406935684382915
bp_38,0.018218398094177246
bp_39,0.005135310813784599
bp_40,0.0032752365805208683
bp_41,0.004932576324790716
bp_42,0.008550068363547325
bp_43,0.00624830974265933
bp_44,0.0031790125649422407
bp_45,0.004207811318337917
bp_46,0.0037232860922813416
bp_47,0.004221023991703987
bp_48,0.004553678445518017
bp_49,0.003562621772289276
bp_50,0.007187408395111561
bp_51,0.004474369343370199
bp_52,0.00431412598118186
bp_53,0.004264134913682938
bp_54,0.00509757362306118
bp_55,0.005705566611140966
rp_1,0.012493602000176907
rp_2,0.00610455172136426
rp_3,0.015259183943271637
rp_4,0.0024711652658879757
rp_5,0.0037121714558452368
rp_6,0.026548922061920166
rp_7,0.00663932878524065
rp_8,0.03336174041032791
rp_9,0.003773994278162718
rp_10,0.007970699109137058
rp_11,0.013791409321129322
rp_12,0.006109038833528757
rp_13,0.010314355604350567
rp_14,0.020625896751880646
rp_15,0.005574907176196575
rp_16,0.005930126179009676
rp_17,0.006068005226552486
rp_18,0.004156874027103186
rp_19,0.005098447203636169
rp_20,0.00418921047821641
rp_21,0.0036088500637561083
rp_22,0.006602306384593248
rp_23,0.0047959922812879086
rp_24,0.00551356328651309
rp_25,0.004758892115205526
rp_26,0.003014144254848361
rp_27,0.004427382722496986
rp_28,0.0046831159852445126
rp_29,0.004987372551113367
rp_30,0.005933682434260845
rp_31,0.004949484020471573
rp_32,0.004937213845551014
rp_33,0.0050362469628453255
rp_34,0.004662234336137772
rp_35,0.005899940617382526
rp_36,0.004486803896725178
rp_37,0.0
rp_38,0.006040356587618589
rp_39,0.005341901909559965
rp_40,0.0043762000277638435
rp_41,0.004776043817400932
rp_42,0.006020514760166407
rp_43,0.005672205239534378
rp_44,0.005666032433509827
rp_45,0.002853183541446924
rp_46,0.0055383783765137196
rp_47,0.004720109514892101
rp_48,0.004268329124897718
rp_49,0.007518176920711994
rp_50,0.005694177467375994
rp_51,0.004731175024062395
rp_52,0.005089027341455221
rp_53,0.004788161255419254
rp_54,0.0038916138000786304
rp_55,0.0049980110488832
ebv,0.018749257549643517
