feature,importance
bp_1,0.006480742711573839
bp_2,0.008064677007496357
bp_3,0.018902787938714027
bp_4,0.023008301854133606
bp_5,0.042406026273965836
bp_6,0.035635802894830704
bp_7,0.01348696555942297
bp_8,0.005142897367477417
bp_9,0.005001914221793413
bp_10,0.004162728786468506
bp_11,0.003816258395090699
bp_12,0.005239118356257677
bp_13,0.01812119036912918
bp_14,0.003414669306948781
bp_15,0.011192869395017624
bp_16,0.030913734808564186
bp_17,0.014863957650959492
bp_18,0.011489879339933395
bp_19,0.019415108487010002
bp_20,0.019473344087600708
bp_21,0.0035858091432601213
bp_22,0.02910756506025791
bp_23,0.008028659969568253
bp_24,0.006319039035588503
bp_25,0.006110962480306625
bp_26,0.008936943486332893
bp_27,0.006125198677182198
bp_28,0.12063290178775787
bp_29,0.005886733997613192
bp_30,0.011083112098276615
bp_31,0.004864816088229418
bp_32,0.0061491187661886215
bp_33,0.005615925416350365
bp_34,0.005584515165537596
bp_35,0.01216418668627739
bp_36,0.003647308796644211
bp_37,0.005285312887281179
bp_38,0.015078043565154076
bp_39,0.005379264708608389
bp_40,0.003184481058269739
bp_41,0.006157122552394867
bp_42,0.01139851100742817
bp_43,0.0042488789185881615
bp_44,0.005786473397165537
bp_45,0.004198804032057524
bp_46,0.004237767308950424
bp_47,0.004398462828248739
bp_48,0.0035353745333850384
bp_49,0.004136407747864723
bp_50,0.005814289208501577
bp_51,0.002875909674912691
bp_52,0.005632487125694752
bp_53,0.0034948401153087616
bp_54,0.004116980358958244
bp_55,0.004729112610220909
rp_1,0.00908540841192007
rp_2,0.009935343638062477
rp_3,0.032025713473558426
rp_4,0.007818309590220451
rp_5,0.004211521707475185
rp_6,0.010269269347190857
rp_7,0.0057890815660357475
rp_8,0.019404252991080284
rp_9,0.004039974883198738
rp_10,0.005010996479541063
rp_11,0.0084403520449996
rp_12,0.005647316109389067
rp_13,0.010122450068593025
rp_14,0.00283137708902359
rp_15,0.010519279167056084
rp_16,0.006037366576492786
rp_17,0.007604406215250492
rp_18,0.004465023055672646
rp_19,0.004312359727919102
rp_20,0.003940544091165066
rp_21,0.004627589136362076
rp_22,0.004489179700613022
rp_23,0.0044607846066355705
rp_24,0.0060840449295938015
rp_25,0.004615313373506069
rp_26,0.0043770624324679375
rp_27,0.0029712344985455275
rp_28,0.004652403295040131
rp_29,0.0051671541295945644
rp_30,0.0057058148086071014
rp_31,0.0044205826707184315
rp_32,0.00486711272969842
rp_33,0.006643143482506275
rp_34,0.004888007417321205
rp_35,0.00353864929638803
rp_36,0.004509676713496447
rp_37,0.002839392749592662
rp_38,0.005754407960921526
rp_39,0.004702231381088495
rp_40,0.004429465159773827
rp_41,0.004864350892603397
rp_42,0.0054793572053313255
rp_43,0.005108729470521212
rp_44,0.004111330024898052
rp_45,0.003341501113027334
rp_46,0.0037913620471954346
rp_47,0.00415117247030139
rp_48,0.00405266834422946
rp_49,0.0038191142957657576
rp_50,0.00560366315767169
rp_51,0.004545524716377258
rp_52,0.004907815717160702
rp_53,0.004917348735034466
rp_54,0.0036950623616576195
rp_55,0.0048596542328596115
ebv,0.019733572378754616
