feature,importance
bp_1,0.012094847857952118
bp_2,0.00697507057338953
bp_3,0.017469843849539757
bp_4,0.03319384157657623
bp_5,0.04270241782069206
bp_6,0.0296657532453537
bp_7,0.015952283516526222
bp_8,0.004523887764662504
bp_9,0.0036268802359700203
bp_10,0.010417912155389786
bp_11,0.006555265747010708
bp_12,0.004582616034895182
bp_13,0.006097998935729265
bp_14,0.0033102368470281363
bp_15,0.009575512260198593
bp_16,0.028834693133831024
bp_17,0.018255971372127533
bp_18,0.00781695544719696
bp_19,0.018747380003333092
bp_20,0.011354755610227585
bp_21,0.003962974064052105
bp_22,0.035280656069517136
bp_23,0.012413586489856243
bp_24,0.008039622567594051
bp_25,0.004880700726062059
bp_26,0.012765713036060333
bp_27,0.007265113294124603
bp_28,0.09177852421998978
bp_29,0.005733034107834101
bp_30,0.004187022801488638
bp_31,0.006408285815268755
bp_32,0.01242379192262888
bp_33,0.0048167589120566845
bp_34,0.00500456802546978
bp_35,0.007719580549746752
bp_36,0.004281947389245033
bp_37,0.004203069023787975
bp_38,0.016078991815447807
bp_39,0.005592639558017254
bp_40,0.003431996563449502
bp_41,0.0055912253446877
bp_42,0.011114716529846191
bp_43,0.004635289311408997
bp_44,0.00228312099352479
bp_45,0.004504253156483173
bp_46,0.004266236908733845
bp_47,0.004071411676704884
bp_48,0.0048977406695485115
bp_49,0.00444415770471096
bp_50,0.006130721420049667
bp_51,0.0022276989184319973
bp_52,0.004467624705284834
bp_53,0.004474867135286331
bp_54,0.0035626469179987907
bp_55,0.0045504095032811165
rp_1,0.006075039505958557
rp_2,0.01746188849210739
rp_3,0.021784303709864616
rp_4,0.0026770608965307474
rp_5,0.004852007143199444
rp_6,0.01682100258767605
rp_7,0.006286829710006714
rp_8,0.020285243168473244
rp_9,0.00601155124604702
rp_10,0.008701853454113007
rp_11,0.014657597988843918
rp_12,0.005473894998431206
rp_13,0.010794990696012974
rp_14,0.005917323753237724
rp_15,0.00959003996104002
rp_16,0.006473921705037355
rp_17,0.007550933863967657
rp_18,0.0042504724115133286
rp_19,0.004619216546416283
rp_20,0.0043533965945243835
rp_21,0.004606271628290415
rp_22,0.005774945020675659
rp_23,0.0038437899202108383
rp_24,0.005876974202692509
rp_25,0.005381993483752012
rp_26,0.003646471770480275
rp_27,0.006583940237760544
rp_28,0.005249749403446913
rp_29,0.00625170674175024
rp_30,0.005586829036474228
rp_31,0.005345934070646763
rp_32,0.004439240787178278
rp_33,0.005537671502679586
rp_34,0.005210158880800009
rp_35,0.005176071543246508
rp_36,0.004615569952875376
rp_37,0.0018330488819628954
rp_38,0.004057969897985458
rp_39,0.005588378757238388
rp_40,0.006290428340435028
rp_41,0.004791099578142166
rp_42,0.006107823923230171
rp_43,0.00562865287065506
rp_44,0.003913447726517916
rp_45,0.0022485938388854265
rp_46,0.003915251698344946
rp_47,0.003961297683417797
rp_48,0.005119830369949341
rp_49,0.005186643451452255
rp_50,0.004017185419797897
rp_51,0.005991287063807249
rp_52,0.0051751285791397095
rp_53,0.004907274153083563
rp_54,0.004005391150712967
rp_55,0.00574313523247838
ebv,0.02450733631849289
