feature,weight
BIAS,34.55382656220399
bp_1,-22.890687096059512
bp_2,-11.342500925331557
bp_3,-127.00222755854386
bp_4,-74.71912567447022
bp_5,295.31177545901255
bp_6,-324.2173793671296
bp_7,-54.59600517580402
bp_8,22.856417278478457
bp_9,-34.64911864306931
bp_10,-60.62676510988657
bp_11,1.8642184507596882
bp_12,4.58555448315842
bp_13,55.706523453214636
bp_14,-7.285869779792666
bp_15,-21.812568029877767
bp_16,-16.562586283492454
bp_17,0.4326720881171135
bp_18,-8.382097930048637
bp_19,4.286515802778715
bp_20,-3.277346535374417
bp_21,4.03102164655077
bp_22,2.114249035876524
bp_23,-7.344321963709338
bp_24,-12.31070357430784
bp_25,-11.913279004013821
bp_26,-5.028848777521258
bp_27,6.962520236767537
bp_28,-5.402698628343103
bp_29,0.3757032986139838
bp_30,0.40682394687798146
bp_31,1.8418142484571625
bp_32,4.904744667946422
bp_33,-2.6653126924070425
bp_34,1.0863922296001678
bp_35,-0.3153858565822316
bp_36,-1.8709173306064606
bp_37,-1.9250735301037052
bp_38,-2.8647904609766055
bp_39,0.605181379579
bp_40,0.5054017222667844
bp_41,-0.5456795189715742
bp_42,4.5396170967496525
bp_43,2.417014623622301
bp_44,2.3863676335760444
bp_45,0.5212614724353044
bp_46,-0.5109725096144119
bp_47,-0.33987672394212787
bp_48,-0.9385475616031455
bp_49,-1.1780320460485607
bp_50,0.6492624168867623
bp_51,-0.4330675743589468
bp_52,0.7775608354931542
bp_53,0.5575657226274854
bp_54,-0.6991670070334186
bp_55,-0.062003789038427105
rp_1,-22.890687096059512
rp_2,11.17906511849906
rp_3,-21.592625660883193
rp_4,15.136568880658062
rp_5,-8.70988768292525
rp_6,-6.5688706594307185
rp_7,103.30809876408358
rp_8,-26.769028732559512
rp_9,-35.34945255697153
rp_10,-9.469970652516906
rp_11,24.452107069622958
rp_12,-7.672708987203585
rp_13,27.74553651360767
rp_14,34.66700898177271
rp_15,14.609116950387353
rp_16,-9.58598484109542
rp_17,-10.31550081911103
rp_18,-12.388162726087462
rp_19,-2.01454512712058
rp_20,2.123405954736362
rp_21,11.743321158269595
rp_22,-9.594617313156322
rp_23,11.902547830034012
rp_24,-22.078065229477616
rp_25,3.050186823702069
rp_26,-8.280280687792597
rp_27,10.64310418173893
rp_28,-6.509404793093136
rp_29,-5.22909712564103
rp_30,-4.725197905729211
rp_31,-4.121703339301225
rp_32,-8.430035675864689
rp_33,-2.983703750420404
rp_34,-3.0886551517453653
rp_35,3.8311537699110563
rp_36,5.36495378614902
rp_37,5.234066478794233
rp_38,2.674599101202945
rp_39,-6.410761113513391
rp_40,-1.0105442975384062
rp_41,3.6030737268396784
rp_42,-0.854303172111678
rp_43,-0.6181057526610609
rp_44,0.251915026591459
rp_45,-0.3827514223929378
rp_46,-0.43844171793264486
rp_47,1.296428502273575
rp_48,0.3195998595222527
rp_49,0.20603104266449976
rp_50,-0.34584536244586644
rp_51,0.6953272816119639
rp_52,-0.5260962796518865
rp_53,0.5193945629788322
rp_54,0.03488855392435553
rp_55,0.3306010843191106
ebv,4.349526120920066
