feature,weight
BIAS,234.73037648523191
bp_1,-164.75049267654975
bp_2,-3.843562927984659
bp_3,-120.680311936355
bp_4,-14.346439660044828
bp_5,142.02520721149983
bp_6,-15.67821471638632
bp_7,37.31503950670367
bp_8,-0.7729765903296877
bp_9,7.77182310385432
bp_10,-20.04293125213721
bp_11,-7.596649766425353
bp_12,21.598519279192672
bp_13,77.73574830714546
bp_14,-15.7003103358114
bp_15,-60.66019090163711
bp_16,-62.855360455825334
bp_17,55.09098622784858
bp_18,37.60631004944767
bp_19,-58.00547193820043
bp_20,38.661707873199376
bp_21,-15.393682439283765
bp_22,69.76652531030852
bp_23,-75.8272126062626
bp_24,-28.19305880337365
bp_25,50.435666663371954
bp_26,-0.45004328575238245
bp_27,-33.49099214187049
bp_28,-57.07584591409504
bp_29,24.044794550264747
bp_30,-46.84375414439129
bp_31,7.965314555277811
bp_32,-3.951404959545818
bp_33,40.44112160032911
bp_34,8.352651879529867
bp_35,-3.360806123851462
bp_36,-1.0463338902318677
bp_37,18.475556211838956
bp_38,-26.33346868994868
bp_39,37.267035697528954
bp_40,-1.7685407746607587
bp_41,1.5135763641840987
bp_42,14.474792656507795
bp_43,14.768406818675809
bp_44,16.625100158091698
bp_45,-20.866962903082637
bp_46,-2.590768374213237
bp_47,-11.59311666342907
bp_48,-3.053725736682046
bp_49,2.1008007012115804
bp_50,-7.716367824570697
bp_51,-9.455715450245517
bp_52,2.148188905562497
bp_53,-4.1020547112425945
bp_54,-3.86502823452591
bp_55,-0.37718247956560014
rp_1,-164.75049267654975
rp_2,2.459097571093126
rp_3,17.58881735656759
rp_4,46.32333885275947
rp_5,1.4504628191302409
rp_6,-104.24125550323434
rp_7,12.377019063413693
rp_8,-65.92760927310802
rp_9,-50.829357762897494
rp_10,-33.45392285588041
rp_11,58.52340783586047
rp_12,27.85569910216601
rp_13,-11.257498506066481
rp_14,-24.394047963172575
rp_15,-40.66660658835837
rp_16,-60.64461497075785
rp_17,-27.02462011832434
rp_18,-44.11556203473514
rp_19,13.978673052948807
rp_20,17.37812622972881
rp_21,39.01014375120311
rp_22,16.368166502080456
rp_23,60.42339636454988
rp_24,19.810684721113265
rp_25,-47.34058273040768
rp_26,-32.597140360880445
rp_27,-15.455580386717209
rp_28,7.845983430715508
rp_29,-4.391065281466268
rp_30,-49.6320874215667
rp_31,-41.626830789990414
rp_32,21.998587318762723
rp_33,-8.96871482044039
rp_34,-24.32437830665912
rp_35,39.46670404657609
rp_36,2.6661866424372023
rp_37,5.390227535548219
rp_38,17.433353279261627
rp_39,-17.19364527363065
rp_40,-4.398996728059227
rp_41,-8.73853528486065
rp_42,-11.83427849746106
rp_43,20.99919123420584
rp_44,10.799034063312089
rp_45,-11.353243142685164
rp_46,2.446737237431203
rp_47,25.680537155789686
rp_48,12.156792862705025
rp_49,-9.979801812292964
rp_50,7.8155627488345
rp_51,-1.4641028683972364
rp_52,-20.26179705451805
rp_53,-1.4115847854935777
rp_54,-3.47320788586927
rp_55,1.1587604300288759
ebv,0.5957230499198695
