rho,mean_validation_cross_entropy,std_validation_cross_entropy,mean_validation_top1_accuracy,mean_validation_macro_accuracy
1e-05,0.5458711332255867,0.01872562066792721,0.8540268795696436,0.8381682594673473
0.0001,0.8763835542884522,0.015684848622146683,0.8443869022452518,0.8210697890993705
0.001,2.3327396939568854,0.009398824588707496,0.7507444778764305,0.7036759163734171
0.01,3.8735959235256665,0.0011805890917125604,0.38168410628211663,0.31221246130718416
0.1,4.136567390601965,0.00013475576137113472,0.11888941975596547,0.08443198298083354
