rho,mean_validation_cross_entropy,std_validation_cross_entropy,mean_validation_top1_accuracy,mean_validation_macro_accuracy
1e-05,1.183500158210214,0.02088427727716402,0.6991981672394042,0.689018291776993
0.0001,1.6666335383288373,0.019641889122518585,0.649942726231386,0.6283977674759852
0.001,3.0780186108356564,0.0059910506382234215,0.43963344788087055,0.3555557399468133
0.01,3.9725268907339455,0.0007097808770995393,0.28224513172966775,0.19282067992909688
0.1,4.136684901758691,7.155160697452154e-05,0.2632302405498282,0.17865287490287493
