feature,importance
bp_1,0.011687498539686203
bp_2,0.032208073884248734
bp_3,0.08438359946012497
bp_4,0.024501467123627663
bp_5,0.08423253148794174
bp_6,0.026283878833055496
bp_7,0.011466581374406815
bp_8,0.004052107222378254
bp_9,0.005994895473122597
bp_10,0.003880399977788329
bp_11,0.00562176713719964
bp_12,0.006850131321698427
bp_13,0.008330268785357475
bp_14,0.004350855480879545
bp_15,0.0075317309238016605
bp_16,0.016725189983844757
bp_17,0.014439879916608334
bp_18,0.005495562683790922
bp_19,0.01236907672137022
bp_20,0.005309263709932566
bp_21,0.004255588632076979
bp_22,0.015079502947628498
bp_23,0.0077229030430316925
bp_24,0.010318993590772152
bp_25,0.007638731971383095
bp_26,0.005679450463503599
bp_27,0.0076964246109128
bp_28,0.04951856657862663
bp_29,0.003941654227674007
bp_30,0.0068750870414078236
bp_31,0.00473250774666667
bp_32,0.0067255194298923016
bp_33,0.005282253958284855
bp_34,0.010684741660952568
bp_35,0.00451482180505991
bp_36,0.005079053342342377
bp_37,0.004964143969118595
bp_38,0.005504549480974674
bp_39,0.012133171781897545
bp_40,0.00605459650978446
bp_41,0.004910124000161886
bp_42,0.006382825784385204
bp_43,0.00595019431784749
bp_44,0.003999136388301849
bp_45,0.006834154017269611
bp_46,0.007220224943011999
bp_47,0.007665014360100031
bp_48,0.004906047601252794
bp_49,0.007664771284908056
bp_50,0.005765252746641636
bp_51,0.005203683860599995
bp_52,0.007144805043935776
bp_53,0.006090638693422079
bp_54,0.004896876402199268
bp_55,0.007794897072017193
rp_1,0.011509353294968605
rp_2,0.005864193197339773
rp_3,0.017379052937030792
rp_4,0.009976438246667385
rp_5,0.007115680258721113
rp_6,0.007378574460744858
rp_7,0.006666935048997402
rp_8,0.011695286259055138
rp_9,0.005313851870596409
rp_10,0.0056726341135799885
rp_11,0.009189586155116558
rp_12,0.006068629212677479
rp_13,0.010400278493762016
rp_14,0.0047784955240786076
rp_15,0.006010508630424738
rp_16,0.005970042198896408
rp_17,0.0056309825740754604
rp_18,0.005784365348517895
rp_19,0.004908667877316475
rp_20,0.004830184392631054
rp_21,0.004820049274712801
rp_22,0.004897771868854761
rp_23,0.005259690806269646
rp_24,0.008910244330763817
rp_25,0.004933040123432875
rp_26,0.004846446681767702
rp_27,0.006221981253474951
rp_28,0.005038132891058922
rp_29,0.00618630088865757
rp_30,0.005457445979118347
rp_31,0.0032240943983197212
rp_32,0.00911329872906208
rp_33,0.00728226313367486
rp_34,0.004340839572250843
rp_35,0.0037423628382384777
rp_36,0.003367228899151087
rp_37,0.004813355393707752
rp_38,0.005309895146638155
rp_39,0.004790145438164473
rp_40,0.0063612558878958225
rp_41,0.005185370799154043
rp_42,0.002922479994595051
rp_43,0.004817366134375334
rp_44,0.0053160665556788445
rp_45,0.005113773047924042
rp_46,0.003250335343182087
rp_47,0.007244880311191082
rp_48,0.004349112045019865
rp_49,0.004763424396514893
rp_50,0.0059482078067958355
rp_51,0.005294739734381437
rp_52,0.007151026278734207
rp_53,0.004308621399104595
rp_54,0.0041669756174087524
rp_55,0.005303496494889259
ebv,0.011258839629590511
