feature,importance
bp_1,0.004256481770426035
bp_2,0.23032787442207336
bp_3,0.09071316570043564
bp_4,0.043642569333314896
bp_5,0.07728040963411331
bp_6,0.02082309126853943
bp_7,0.022996041923761368
bp_8,0.0021740079391747713
bp_9,0.004656433593481779
bp_10,0.0019948033150285482
bp_11,0.002233833773061633
bp_12,0.00290952087379992
bp_13,0.011203424073755741
bp_14,0.0017150600906461477
bp_15,0.004527464043349028
bp_16,0.01331542618572712
bp_17,0.00880399253219366
bp_18,0.0019417100120335817
bp_19,0.014722343534231186
bp_20,0.002462965901941061
bp_21,0.0028649144805967808
bp_22,0.01608470268547535
bp_23,0.008920163847506046
bp_24,0.0038102027028799057
bp_25,0.003220722544938326
bp_26,0.002377171302214265
bp_27,0.004836465232074261
bp_28,0.05452505871653557
bp_29,0.003321388503536582
bp_30,0.0022603243123739958
bp_31,0.0018744331318885088
bp_32,0.0067367213778197765
bp_33,0.0023743591737002134
bp_34,0.003081583883613348
bp_35,0.0033553086686879396
bp_36,0.0027319928631186485
bp_37,0.0
bp_38,0.007386638782918453
bp_39,0.004111715592443943
bp_40,0.0
bp_41,0.0026083914563059807
bp_42,0.004512958228588104
bp_43,0.0020305428188294172
bp_44,0.0
bp_45,0.0
bp_46,0.0011260972823947668
bp_47,0.001954365521669388
bp_48,0.0029242101591080427
bp_49,0.0020762046333402395
bp_50,0.010044887661933899
bp_51,0.001767453271895647
bp_52,0.0028033703565597534
bp_53,0.002565358066931367
bp_54,0.0
bp_55,0.003263625083491206
rp_1,0.0036662560887634754
rp_2,0.009501729160547256
rp_3,0.022264013066887856
rp_4,0.007101614028215408
rp_5,0.002990683540701866
rp_6,0.0017148831393569708
rp_7,0.01401494164019823
rp_8,0.00907765794545412
rp_9,0.0
rp_10,0.004922113381326199
rp_11,0.03590203821659088
rp_12,0.004996945150196552
rp_13,0.027722418308258057
rp_14,0.0028647826984524727
rp_15,0.0049039823934435844
rp_16,0.007075633388012648
rp_17,0.004709421191364527
rp_18,0.003377456683665514
rp_19,0.0012202069628983736
rp_20,0.006146185100078583
rp_21,0.001712707569822669
rp_22,0.002650923328474164
rp_23,0.0025334865786135197
rp_24,0.0050230142660439014
rp_25,0.0
rp_26,0.0028184684924781322
rp_27,0.004155490547418594
rp_28,0.003151153912767768
rp_29,0.003504108404740691
rp_30,0.0026077802758663893
rp_31,0.0025183495599776506
rp_32,0.0022325010504573584
rp_33,0.0
rp_34,0.003211855422705412
rp_35,0.002424555830657482
rp_36,0.0
rp_37,0.002110328758135438
rp_38,0.0017727777594700456
rp_39,0.0029114484786987305
rp_40,0.002058944432064891
rp_41,0.0024739529471844435
rp_42,0.002990664914250374
rp_43,0.002080149482935667
rp_44,0.002815559972077608
rp_45,0.0025242723058909178
rp_46,0.0
rp_47,0.0033713430166244507
rp_48,0.003103959374129772
rp_49,0.0017081355908885598
rp_50,0.003189679468050599
rp_51,0.002604839624837041
rp_52,0.0038722967728972435
rp_53,0.0018904715543612838
rp_54,0.0022243482526391745
rp_55,0.0029733290430158377
ebv,0.0063540395349264145
