iteration,closure_evaluations,objective,weighted_cross_entropy,l2_penalty,gradient_inf_norm,relative_objective_change
0,0,4.174387454986572,4.174387454986572,0.0,0.00742823351174593,
1,5,4.050937652587891,4.050898551940918,3.909539373125881e-05,0.0028252070769667625,0.029573153841101398
2,7,3.9406509399414062,3.9404757022857666,0.00017521066183689982,0.0041020954959094524,0.027224983967854725
3,9,3.435100793838501,3.431913137435913,0.0031876021530479193,0.012484706938266754,0.12829102445455937
4,11,2.885122060775757,2.8679473400115967,0.01717478595674038,0.021588793024420738,0.16010555907099855
5,14,2.7255666255950928,2.6978580951690674,0.027708470821380615,0.03453453630208969,0.05530283704453132
6,16,2.434067487716675,2.392116069793701,0.041951410472393036,0.013081016950309277,0.10694992195054959
7,18,2.0056164264678955,1.9263873100280762,0.07922910898923874,0.017261464148759842,0.1760226712738751
8,20,1.712754726409912,1.585435390472412,0.12731929123401642,0.020519131794571877,0.1460207925070419
9,22,1.6021080017089844,1.4598753452301025,0.14223261177539825,0.009399124421179295,0.06460161691268733
10,24,1.5516773462295532,1.4149476289749146,0.13672970235347748,0.007775139529258013,0.031477687787362825
11,26,1.521720051765442,1.3884902000427246,0.13322989642620087,0.004039558116346598,0.019306394165581563
12,29,1.505746603012085,1.3733034133911133,0.1324431300163269,0.008882424794137478,0.010496969357028018
13,31,1.4872645139694214,1.351258397102356,0.13600607216358185,0.004982234910130501,0.012274368745506139
14,33,1.4379935264587402,1.2861599922180176,0.15183347463607788,0.008120208978652954,0.03312859753452988
15,35,1.3780113458633423,1.2123957872390747,0.16561558842658997,0.008450308814644814,0.04171241350655621
16,37,1.2876087427139282,1.0884921550750732,0.1991165578365326,0.01159563846886158,0.0656036711314417
17,39,1.2522850036621094,1.0239019393920898,0.2283831238746643,0.011122817173600197,0.027433596775186565
18,41,1.2110222578048706,0.9889863729476929,0.22203586995601654,0.007320323958992958,0.03294996405496544
19,43,1.1837552785873413,0.972197413444519,0.21155785024166107,0.008406723849475384,0.02251567140223674
20,45,1.1680183410644531,0.9629421234130859,0.2050761878490448,0.003268265398219228,0.013294080125807912
21,47,1.1589378118515015,0.9511853456497192,0.20775249600410461,0.0020942501723766327,0.007774303616393796
22,49,1.1431660652160645,0.93056321144104,0.21260280907154083,0.003487993963062763,0.013608794599807137
23,51,1.1202659606933594,0.8997935056686401,0.22047241032123566,0.0053792386315763,0.020032176618518534
24,53,1.0899543762207031,0.850696861743927,0.23925752937793732,0.013909371569752693,0.027057489503560107
25,55,1.057121753692627,0.8011496067047119,0.25597214698791504,0.008905094116926193,0.030122932890016624
26,57,1.0328043699264526,0.7708767056465149,0.26192763447761536,0.003428051248192787,0.023003389799927377
27,59,1.0216245651245117,0.7553013563156128,0.2663232088088989,0.0029170927591621876,0.010824707105700033
28,61,1.0158450603485107,0.7488980889320374,0.26694703102111816,0.0014861548552289605,0.005657170915126334
29,63,1.0059365034103394,0.7403385639190674,0.26559796929359436,0.0033098733983933926,0.00975400415371613
30,65,0.9956915378570557,0.7307037115097046,0.2649878263473511,0.004598071798682213,0.010184505203411022
31,67,0.9767875671386719,0.7095549702644348,0.26723262667655945,0.00567808048799634,0.01890397071838379
32,69,0.9583841562271118,0.682548999786377,0.2758351266384125,0.00767231872305274,0.01840341091156006
33,71,0.9426071643829346,0.657505989074707,0.2851012051105499,0.002528574550524354,0.015776991844177246
34,73,0.9345649480819702,0.6401201486587524,0.29444482922554016,0.0019216339569538832,0.008042216300964355
35,75,0.9311823844909668,0.630020260810852,0.30116215348243713,0.001179287675768137,0.003382563591003418
36,77,0.9257382154464722,0.6126872301101685,0.3130510151386261,0.001975063933059573,0.005444169044494629
37,79,0.9166567325592041,0.586193323135376,0.33046337962150574,0.0026201745495200157,0.009081482887268066
38,81,0.9058994054794312,0.5600026845932007,0.34589675068855286,0.003208288224413991,0.01075732707977295
39,83,0.8962875008583069,0.5463347434997559,0.349952757358551,0.002230666112154722,0.009611904621124268
40,85,0.8904293775558472,0.5503557920455933,0.3400735855102539,0.0013405296485871077,0.005858123302459717
41,87,0.8877938985824585,0.5571590662002563,0.33063480257987976,0.000771380087826401,0.002635478973388672
42,89,0.8851993083953857,0.5615847110748291,0.32361459732055664,0.0008952291100285947,0.002594590187072754
43,91,0.88121098279953,0.5615739822387695,0.3196370005607605,0.001554057002067566,0.003988325595855713
44,93,0.876098096370697,0.5539840459823608,0.3221140503883362,0.0021456063259392977,0.005112886428833008
45,95,0.870323896408081,0.5359119176864624,0.33441197872161865,0.0020566247403621674,0.005774199962615967
46,97,0.8661638498306274,0.516374409198761,0.34978941082954407,0.0018199387704953551,0.004160046577453613
47,99,0.8641597032546997,0.5100408792495728,0.35411882400512695,0.0008734256844036281,0.0020041465759277344
48,101,0.8630558848381042,0.5080392956733704,0.3550165891647339,0.0004479331255424768,0.001103818416595459
49,103,0.8613539934158325,0.505214512348175,0.35613948106765747,0.0007695205276831985,0.0017018914222717285
50,105,0.8587614893913269,0.5005938410758972,0.3581676483154297,0.0021779551170766354,0.0025925040245056152
51,107,0.8555222749710083,0.49359428882598877,0.36192795634269714,0.002468700986355543,0.0032392144203186035
52,109,0.8522812128067017,0.48741185665130615,0.3648693263530731,0.0016316090477630496,0.0032410621643066406
53,111,0.850334882736206,0.48524051904678345,0.3650943338871002,0.0007517365738749504,0.0019463300704956055
54,113,0.849532961845398,0.48568665981292725,0.3638463318347931,0.00045247163507156074,0.0008019208908081055
55,115,0.8488929271697998,0.4857516884803772,0.3631412088871002,0.0006544266943819821,0.0006400346755981445
56,117,0.8471709489822388,0.48403090238571167,0.3631400167942047,0.0009047911735251546,0.0017219781875610352
57,119,0.8454545736312866,0.4801269769668579,0.3653275966644287,0.0014721981715410948,0.0017163753509521484
58,121,0.843751072883606,0.47451257705688477,0.3692384660243988,0.0009178829495795071,0.001703500747680664
59,123,0.8428420424461365,0.47002190351486206,0.3728201389312744,0.0003086607903242111,0.0009090304374694824
60,125,0.8425146341323853,0.4687464237213135,0.37376824021339417,0.00021197926253080368,0.0003274083137512207
61,127,0.8421735167503357,0.4678821563720703,0.3742913603782654,0.00040526146767660975,0.00034111738204956055
62,129,0.8409591913223267,0.46500030159950256,0.3759588897228241,0.0008761341450735927,0.0012143254280090332
63,131,0.840092658996582,0.46246176958084106,0.37763088941574097,0.0015940794255584478,0.0008665323257446289
64,133,0.8390299081802368,0.46067294478416443,0.3783569931983948,0.0006939502782188356,0.0010627508163452148
65,135,0.8385949730873108,0.46073150634765625,0.37786346673965454,0.00019212212646380067,0.0004349350929260254
66,137,0.8384407758712769,0.46077075600624084,0.3776699900627136,0.00016605643031653017,0.00015419721603393555
67,139,0.8381882905960083,0.46046513319015503,0.37772318720817566,0.0004035269084852189,0.0002524852752685547
68,141,0.8376692533493042,0.4593380093574524,0.3783312439918518,0.0006808993639424443,0.0005190372467041016
69,143,0.837160587310791,0.4572156071662903,0.37994495034217834,0.0014958885731175542,0.0005086660385131836
70,145,0.8366360664367676,0.4553813934326172,0.3812546730041504,0.0005673664854839444,0.0005245208740234375
71,147,0.8364142775535583,0.4549558758735657,0.3814584016799927,0.00015982343757059425,0.00022178888320922852
72,149,0.8363082408905029,0.4547981023788452,0.3815101087093353,0.00019139624782837927,0.00010603666305541992
73,151,0.8362169861793518,0.454656183719635,0.3815608024597168,0.0003020783478859812,9.125471115112305e-05
74,153,0.8358714580535889,0.45393189787864685,0.3819395899772644,0.0005702742491848767,0.00034552812576293945
75,155,0.8355302214622498,0.4529038965702057,0.38262632489204407,0.0007503872620873153,0.00034123659133911133
76,157,0.8353127837181091,0.45170700550079346,0.3836057782173157,0.0005260275793261826,0.000217437744140625
77,159,0.8351583480834961,0.4516333341598511,0.38352498412132263,0.00010969383583869785,0.0001544356346130371
78,161,0.8351080417633057,0.451693594455719,0.3834144175052643,9.133572893915698e-05,5.030632019042969e-05
79,163,0.835056722164154,0.4516124725341797,0.38344424962997437,0.00018523554899729788,5.131959915161133e-05
80,165,0.8348926901817322,0.451250821352005,0.3836418688297272,0.00036751662264578044,0.000164031982421875
81,167,0.8347146511077881,0.45073533058166504,0.38397932052612305,0.0003308473969809711,0.0001780390739440918
82,170,0.8346235752105713,0.45031821727752686,0.3843053877353668,0.0003675074549391866,9.107589721679688e-05
83,172,0.8345363736152649,0.45008307695388794,0.38445329666137695,9.412992949364707e-05,8.720159530639648e-05
84,174,0.834496259689331,0.45000654458999634,0.3844897150993347,9.777855302672833e-05,4.011392593383789e-05
85,176,0.8344631195068359,0.44997113943099976,0.3844919800758362,0.00017615909746382385,3.314018249511719e-05
86,178,0.8343722820281982,0.44980770349502563,0.384564608335495,0.0003116130246780813,9.083747863769531e-05
87,180,0.8342785835266113,0.44949012994766235,0.3847884237766266,0.0003902243042830378,9.369850158691406e-05
88,182,0.8341989517211914,0.44923216104507446,0.38496682047843933,0.00018333483603782952,7.963180541992188e-05
89,184,0.8341624736785889,0.44916704297065735,0.3849954605102539,5.3143165132496506e-05,3.647804260253906e-05
90,186,0.8341456651687622,0.4491538107395172,0.3849918246269226,6.673035386484116e-05,1.6808509826660156e-05
91,188,0.8341325521469116,0.4491010308265686,0.385031521320343,0.00010309348726877943,1.3113021850585938e-05
92,190,0.8340760469436646,0.44890469312667847,0.3851713240146637,0.00019233526836615056,5.650520324707031e-05
93,192,0.8340265154838562,0.4487258195877075,0.3853006958961487,0.00017658273281995207,4.953145980834961e-05
94,194,0.8340052962303162,0.44862496852874756,0.3853803277015686,0.00020045878773089498,2.1219253540039062e-05
95,196,0.833978533744812,0.44863376021385193,0.38534480333328247,2.2043250282877125e-05,2.676248550415039e-05
96,198,0.8339724540710449,0.4486629366874695,0.38530948758125305,2.3376131139229983e-05,6.079673767089844e-06
97,200,0.8339636325836182,0.4486851692199707,0.38527849316596985,7.086860568961129e-05,8.821487426757812e-06
98,202,0.8339429497718811,0.4486823081970215,0.3852606415748596,0.00012934301048517227,2.0682811737060547e-05
99,204,0.8339173197746277,0.4485955238342285,0.38532179594039917,0.00021552687394432724,2.562999725341797e-05
100,206,0.8338968753814697,0.44844138622283936,0.38545548915863037,0.000107435931568034,2.0444393157958984e-05
101,208,0.8338826894760132,0.44835394620895386,0.3855287432670593,4.023959627375007e-05,1.4185905456542969e-05
102,210,0.8338773250579834,0.44828566908836365,0.38559162616729736,2.560148641350679e-05,5.364418029785156e-06
103,212,0.8338741064071655,0.4482601284980774,0.38561394810676575,4.6930843382142484e-05,3.2186508178710938e-06
104,214,0.8338586091995239,0.4481581449508667,0.38570043444633484,0.00010101152292918414,1.5497207641601562e-05
105,216,0.8338448405265808,0.44812172651290894,0.3857231140136719,9.675297042122111e-05,1.3768672943115234e-05
106,219,0.833838701248169,0.44813722372055054,0.3857014775276184,6.999230390647426e-05,6.139278411865234e-06
107,221,0.8338329792022705,0.4481425881385803,0.3856904208660126,1.61057869263459e-05,5.7220458984375e-06
108,223,0.8338306546211243,0.44817882776260376,0.3856518268585205,2.1914362150710076e-05,2.3245811462402344e-06
109,225,0.8338282704353333,0.4481862187385559,0.38564205169677734,4.75662418466527e-05,2.384185791015625e-06
110,227,0.8338226675987244,0.4482281804084778,0.3855944871902466,8.033602352952585e-05,5.602836608886719e-06
111,229,0.8338178396224976,0.44812336564064026,0.3856944441795349,9.92096756817773e-05,4.827976226806641e-06
112,231,0.8338121175765991,0.44815123081207275,0.385660856962204,5.32694612047635e-05,5.7220458984375e-06
113,233,0.8338097333908081,0.4481247663497925,0.38568493723869324,1.3852873962605372e-05,2.384185791015625e-06
114,235,0.8338088989257812,0.4480765759944916,0.3857322931289673,1.363180490443483e-05,8.344650268554688e-07
115,237,0.8338075876235962,0.44806158542633057,0.385746031999588,3.108205055468716e-05,1.3113021850585938e-06
116,239,0.8338044881820679,0.44799286127090454,0.38581162691116333,6.010039214743301e-05,3.0994415283203125e-06
117,241,0.8338010311126709,0.44802743196487427,0.385773628950119,5.2619576308643445e-05,3.4570693969726562e-06
118,243,0.8337990045547485,0.4480103850364685,0.38578858971595764,0.00011616707342909649,2.0265579223632812e-06
119,245,0.8337971568107605,0.44801756739616394,0.38577958941459656,1.2415777746355161e-05,1.8477439880371094e-06
120,247,0.8337967395782471,0.4480607807636261,0.38573595881462097,1.4260188436310273e-05,4.172325134277344e-07
121,249,0.8337963819503784,0.4480709433555603,0.3857254683971405,2.1925136024947278e-05,3.5762786865234375e-07
122,251,0.8337951898574829,0.4481063485145569,0.3856888711452484,3.513204137561843e-05,1.1920928955078125e-06
123,253,0.8337937593460083,0.44809550046920776,0.38569822907447815,4.648516187444329e-05,1.430511474609375e-06
124,255,0.8337922096252441,0.44807368516921997,0.38571855425834656,3.0267232432379387e-05,1.5497207641601562e-06
125,257,0.8337913155555725,0.44804999232292175,0.38574132323265076,2.4581771867815405e-05,8.940696716308594e-07
126,259,0.8337910175323486,0.4480094909667969,0.38578155636787415,3.548202585079707e-05,2.980232238769531e-07
127,261,0.8337908387184143,0.4480117857456207,0.3857790529727936,1.6070463971118443e-05,1.7881393432617188e-07
