feature,weight
BIAS,271.90451129256377
bp_1,-192.23334961141046
bp_2,-0.24716606161874033
bp_3,-204.2121257871793
bp_4,0.8995771819270142
bp_5,223.66704705584826
bp_6,-320.57614837305863
bp_7,-92.69702528625477
bp_8,19.183289414830423
bp_9,-9.036845271976414
bp_10,-86.84468911080992
bp_11,69.3879575346833
bp_12,-41.94794247440813
bp_13,106.90660064275572
bp_14,-61.62656365780687
bp_15,-18.267623554619927
bp_16,-7.509672523521643
bp_17,104.3233849474887
bp_18,-13.905272663392658
bp_19,-35.68619935142331
bp_20,-153.26653181781168
bp_21,-62.427940639564284
bp_22,177.32617184981015
bp_23,27.271380709587316
bp_24,-17.73023428349596
bp_25,43.52958513247069
bp_26,-51.89651128550411
bp_27,-50.34546114325714
bp_28,-14.11553119248102
bp_29,12.84402349297714
bp_30,18.970272064395814
bp_31,15.78483054167803
bp_32,59.85138601578906
bp_33,-27.091203356621033
bp_34,-26.967964687611097
bp_35,26.31384948943359
bp_36,15.328251658488728
bp_37,22.831880401650157
bp_38,-42.012005937994005
bp_39,46.651899816220464
bp_40,-49.212151835595556
bp_41,-34.85656644139639
bp_42,20.539888249599386
bp_43,-25.436180801721726
bp_44,17.156893621971076
bp_45,-0.6178282467093388
bp_46,-20.89641969000896
bp_47,9.77238737196209
bp_48,-7.613754056131322
bp_49,-21.42490745737623
bp_50,-14.051678332364105
bp_51,-0.951916162676457
bp_52,13.757151808153017
bp_53,2.8716209084031785
bp_54,-14.540091035502256
bp_55,-0.6637885598079274
rp_1,-192.23334961141046
rp_2,-10.154648951014687
rp_3,-177.1913195661379
rp_4,-90.5968830410473
rp_5,66.7008491603826
rp_6,-107.8918827747268
rp_7,140.121028110436
rp_8,-84.66236941766475
rp_9,-120.4002222364708
rp_10,-44.52329610059417
rp_11,105.38941202533938
rp_12,-39.94472115212277
rp_13,29.317168856586807
rp_14,69.86108554408047
rp_15,60.31625756378735
rp_16,-44.796144351030726
rp_17,-37.967961014781814
rp_18,-45.96158399488105
rp_19,27.98345776974024
rp_20,19.993100579049642
rp_21,59.12912498274254
rp_22,-54.778248138686045
rp_23,62.38143057545895
rp_24,-43.916939738733106
rp_25,-0.43738712289741366
rp_26,-39.61603302288891
rp_27,44.27266604036244
rp_28,-38.62828992868203
rp_29,-8.203023690767006
rp_30,-44.24481886067073
rp_31,6.92172382175698
rp_32,-44.950638608522375
rp_33,-13.975910866609578
rp_34,23.772345988329764
rp_35,1.6984714645458125
rp_36,3.1511726306469727
rp_37,2.704700044887616
rp_38,51.22901313784792
rp_39,5.205052934287824
rp_40,24.2369604493623
rp_41,35.62037868096299
rp_42,-15.872677893423512
rp_43,-0.6165762328824059
rp_44,4.047418999837888
rp_45,11.336992529605045
rp_46,-16.721592440043402
rp_47,11.040758518590474
rp_48,31.332572131799765
rp_49,-5.176357027761228
rp_50,17.619463363669258
rp_51,17.1645978996929
rp_52,-0.2663746117901999
rp_53,-12.704632649499422
rp_54,-2.9021260515396845
rp_55,8.507400435037123
ebv,12.197983585073219
