feature,importance
bp_1,0.0123131750151515
bp_2,0.007192880380898714
bp_3,0.017070472240447998
bp_4,0.02300952933728695
bp_5,0.03324292600154877
bp_6,0.026200158521533012
bp_7,0.00801521260291338
bp_8,0.004669823218137026
bp_9,0.004171257372945547
bp_10,0.006299762055277824
bp_11,0.004674708005040884
bp_12,0.004377778619527817
bp_13,0.01017327792942524
bp_14,0.009863042272627354
bp_15,0.009799476712942123
bp_16,0.03884250298142433
bp_17,0.013198395259678364
bp_18,0.008068472146987915
bp_19,0.021378418430685997
bp_20,0.016678674146533012
bp_21,0.004456499591469765
bp_22,0.0236173328012228
bp_23,0.011713520623743534
bp_24,0.006083060055971146
bp_25,0.006011466961354017
bp_26,0.013670215383172035
bp_27,0.005930850747972727
bp_28,0.10978572070598602
bp_29,0.009573479183018208
bp_30,0.005021583754569292
bp_31,0.007613445166498423
bp_32,0.005919135175645351
bp_33,0.006187450606375933
bp_34,0.0057783001102507114
bp_35,0.012541220523416996
bp_36,0.006480760872364044
bp_37,0.006491256877779961
bp_38,0.013351138681173325
bp_39,0.0055680726654827595
bp_40,0.0043447185307741165
bp_41,0.006341506261378527
bp_42,0.008673708885908127
bp_43,0.004708670545369387
bp_44,0.003800700418651104
bp_45,0.0046690162271261215
bp_46,0.00407365569844842
bp_47,0.004809667356312275
bp_48,0.0037452606484293938
bp_49,0.004674613010138273
bp_50,0.010424623265862465
bp_51,0.005061192438006401
bp_52,0.004428052343428135
bp_53,0.005614986643195152
bp_54,0.004616421647369862
bp_55,0.005060434341430664
rp_1,0.008341241627931595
rp_2,0.020157724618911743
rp_3,0.02436952479183674
rp_4,0.005295636598020792
rp_5,0.0039547281339764595
rp_6,0.009753954596817493
rp_7,0.009744646959006786
rp_8,0.012468641623854637
rp_9,0.00396114494651556
rp_10,0.007219031918793917
rp_11,0.009124208241701126
rp_12,0.0042154924012720585
rp_13,0.007412058766931295
rp_14,0.005036098882555962
rp_15,0.009729617275297642
rp_16,0.006672922987490892
rp_17,0.006514762062579393
rp_18,0.00453279260545969
rp_19,0.003916141577064991
rp_20,0.006368132308125496
rp_21,0.004856812302023172
rp_22,0.004613970872014761
rp_23,0.006178641691803932
rp_24,0.0061423927545547485
rp_25,0.005763022229075432
rp_26,0.0041738045401871204
rp_27,0.00484406528994441
rp_28,0.0052397362887859344
rp_29,0.0060462262481451035
rp_30,0.005013946909457445
rp_31,0.005639387760311365
rp_32,0.0037394564133137465
rp_33,0.005999446380883455
rp_34,0.005137072876095772
rp_35,0.0037726263981312513
rp_36,0.005126131698489189
rp_37,0.004795978777110577
rp_38,0.005983694456517696
rp_39,0.004918063525110483
rp_40,0.004953768569976091
rp_41,0.005928023252636194
rp_42,0.005830277688801289
rp_43,0.0051408857107162476
rp_44,0.007306599523872137
rp_45,0.004808097146451473
rp_46,0.0040933238342404366
rp_47,0.0035494074691087008
rp_48,0.004820476286113262
rp_49,0.004423367325216532
rp_50,0.0051110368221998215
rp_51,0.005132014863193035
rp_52,0.005074997898191214
rp_53,0.006150473840534687
rp_54,0.004809216596186161
rp_55,0.005180807784199715
ebv,0.02083256095647812
