feature,importance
bp_1,0.0
bp_2,0.11619291454553604
bp_3,0.11717146635055542
bp_4,0.1466645449399948
bp_5,0.11375264078378677
bp_6,0.05748501792550087
bp_7,0.0
bp_8,0.0
bp_9,0.0030489498749375343
bp_10,0.0
bp_11,0.0
bp_12,0.0
bp_13,0.00478592561557889
bp_14,0.00047552125761285424
bp_15,0.008685874752700329
bp_16,0.006232398562133312
bp_17,0.005330425221472979
bp_18,0.00034344600862823427
bp_19,0.006332217715680599
bp_20,0.00021560347522608936
bp_21,0.00010467744141351432
bp_22,0.011100078001618385
bp_23,0.0
bp_24,0.0
bp_25,0.0
bp_26,0.0
bp_27,0.0
bp_28,0.047497380524873734
bp_29,0.0
bp_30,0.0
bp_31,0.0
bp_32,0.006290122866630554
bp_33,0.0
bp_34,0.0
bp_35,0.003103234339505434
bp_36,0.0
bp_37,0.0
bp_38,0.0014525882434099913
bp_39,0.0
bp_40,0.000237866654060781
bp_41,0.0
bp_42,0.017970366403460503
bp_43,0.0
bp_44,0.0
bp_45,0.0
bp_46,0.0
bp_47,0.0
bp_48,0.00013238401152193546
bp_49,0.0
bp_50,0.0
bp_51,0.0
bp_52,0.00017916082288138568
bp_53,0.0
bp_54,0.0
bp_55,0.0
rp_1,0.0
rp_2,0.0032076374627649784
rp_3,0.0
rp_4,0.0038594212383031845
rp_5,0.0031421745661646128
rp_6,0.0
rp_7,0.10736415535211563
rp_8,0.0
rp_9,0.0
rp_10,0.008746523410081863
rp_11,0.0
rp_12,0.027694057673215866
rp_13,0.04249843209981918
rp_14,0.0
rp_15,0.07998925447463989
rp_16,0.011697460897266865
rp_17,0.006168338470160961
rp_18,0.0
rp_19,0.0
rp_20,0.0
rp_21,0.003264760598540306
rp_22,0.003446958027780056
rp_23,0.0
rp_24,0.010844145901501179
rp_25,0.0
rp_26,0.0
rp_27,0.008273554034531116
rp_28,0.0
rp_29,0.0006283270777203143
rp_30,0.0
rp_31,0.0
rp_32,0.0016350956866517663
rp_33,0.0
rp_34,0.0
rp_35,0.001238996279425919
rp_36,0.0014277943409979343
rp_37,0.0
rp_38,0.0
rp_39,0.0
rp_40,0.0
rp_41,0.0
rp_42,0.0
rp_43,0.0
rp_44,8.809300925349817e-05
rp_45,0.0
rp_46,0.0
rp_47,0.0
rp_48,0.0
rp_49,0.0
rp_50,0.0
rp_51,0.0
rp_52,0.0
rp_53,0.0
rp_54,0.0
rp_55,0.0
ebv,0.0
