feature,importance
bp_1,0.005897591821849346
bp_2,0.1493961364030838
bp_3,0.39725324511528015
bp_4,0.07462778687477112
bp_5,0.06435295194387436
bp_6,0.011151529848575592
bp_7,0.003974865656346083
bp_8,0.001579385600052774
bp_9,0.0033010004553943872
bp_10,0.005389831494539976
bp_11,0.0012476462870836258
bp_12,0.001959341811016202
bp_13,0.0026217754930257797
bp_14,0.0018110176315531135
bp_15,0.0028599565848708153
bp_16,0.002179998205974698
bp_17,0.0026628614868968725
bp_18,0.0015009091002866626
bp_19,0.0025146612897515297
bp_20,0.0026505005080252886
bp_21,0.002545192837715149
bp_22,0.003888533916324377
bp_23,0.003085371572524309
bp_24,0.0034398967400193214
bp_25,0.0016092343721538782
bp_26,0.003515742952004075
bp_27,0.0029529163148254156
bp_28,0.005915702320635319
bp_29,0.0020512312185019255
bp_30,0.002145749982446432
bp_31,0.004736335948109627
bp_32,0.0025550287682563066
bp_33,0.0027179699391126633
bp_34,0.0012248698621988297
bp_35,0.0017305786022916436
bp_36,0.001616588095203042
bp_37,0.0029267873615026474
bp_38,0.0024228033144026995
bp_39,0.0033100058790296316
bp_40,0.0010650517651811242
bp_41,0.0019648594316095114
bp_42,0.0012802270939573646
bp_43,0.0010934410383924842
bp_44,0.0016097641782835126
bp_45,0.0015567668015137315
bp_46,0.001814884482882917
bp_47,0.0018740880768746138
bp_48,0.0011720036854967475
bp_49,0.0022247564047574997
bp_50,0.0020771583076566458
bp_51,0.0012774989008903503
bp_52,0.0014975783415138721
bp_53,0.0024952497333288193
bp_54,0.0019506353419274092
bp_55,0.0022309685591608286
rp_1,0.0060268910601735115
rp_2,0.012088874354958534
rp_3,0.007293814327567816
rp_4,0.008633166551589966
rp_5,0.004305420909076929
rp_6,0.0051942006684839725
rp_7,0.00971104484051466
rp_8,0.004017967265099287
rp_9,0.0028916543815284967
rp_10,0.005247816909104586
rp_11,0.003540592035278678
rp_12,0.00974660087376833
rp_13,0.006537369918078184
rp_14,0.002258064690977335
rp_15,0.004096518270671368
rp_16,0.003882061457261443
rp_17,0.003789386013522744
rp_18,0.0022772173397243023
rp_19,0.0018573248526081443
rp_20,0.0024749990552663803
rp_21,0.004594943951815367
rp_22,0.002105394843965769
rp_23,0.0011712677078321576
rp_24,0.005286669824272394
rp_25,0.002414356218650937
rp_26,0.0013132363092154264
rp_27,0.0024532293900847435
rp_28,0.0030628463719040155
rp_29,0.0018119533779099584
rp_30,0.001999929780140519
rp_31,0.001104651833884418
rp_32,0.0010909949196502566
rp_33,0.0018393454374745488
rp_34,0.0018288876162841916
rp_35,0.0013978012138977647
rp_36,0.0015833810903131962
rp_37,0.0010094036115333438
rp_38,0.0021313801407814026
rp_39,0.0013818368315696716
rp_40,0.001914497697725892
rp_41,0.0018356498330831528
rp_42,0.0022254532668739557
rp_43,0.001932396087795496
rp_44,0.0022444443311542273
rp_45,0.0009032067027874291
rp_46,0.002091412665322423
rp_47,0.002559858141466975
rp_48,0.0023927674628794193
rp_49,0.001259131939150393
rp_50,0.0016705011948943138
rp_51,0.002443322679027915
rp_52,0.0027054494712501764
rp_53,0.0010269007179886103
rp_54,0.0020750120747834444
rp_55,0.0012733975891023874
ebv,0.0034855681005865335
