feature,importance
bp_1,0.009248322807252407
bp_2,0.010971887968480587
bp_3,0.013381002470850945
bp_4,0.027828646823763847
bp_5,0.04125422239303589
bp_6,0.02338310144841671
bp_7,0.018969250842928886
bp_8,0.004567859694361687
bp_9,0.003877953626215458
bp_10,0.0045979442074894905
bp_11,0.003802558407187462
bp_12,0.00413577351719141
bp_13,0.00953476969152689
bp_14,0.0050019933842122555
bp_15,0.008090176619589329
bp_16,0.030185455456376076
bp_17,0.017255667597055435
bp_18,0.005506810266524553
bp_19,0.025234557688236237
bp_20,0.01875794306397438
bp_21,0.004279762506484985
bp_22,0.025932496413588524
bp_23,0.010583494789898396
bp_24,0.008395652286708355
bp_25,0.005226551089435816
bp_26,0.0033871554769575596
bp_27,0.006865674629807472
bp_28,0.09237118810415268
bp_29,0.00393178965896368
bp_30,0.0022947394754737616
bp_31,0.005170297343283892
bp_32,0.010475119575858116
bp_33,0.005825936794281006
bp_34,0.004242177587002516
bp_35,0.007657692302018404
bp_36,0.0051133641973137856
bp_37,0.004677994642406702
bp_38,0.009278380312025547
bp_39,0.006072316784411669
bp_40,0.002878928557038307
bp_41,0.005354699678719044
bp_42,0.00863879919052124
bp_43,0.004821292590349913
bp_44,0.022813759744167328
bp_45,0.004464200232177973
bp_46,0.0038083496037870646
bp_47,0.004480164032429457
bp_48,0.004185213707387447
bp_49,0.003920526243746281
bp_50,0.0044237468391656876
bp_51,0.0044361138716340065
bp_52,0.004375152755528688
bp_53,0.004718119744211435
bp_54,0.0038350161630660295
bp_55,0.0039865076541900635
rp_1,0.008418415673077106
rp_2,0.007369270082563162
rp_3,0.02494531124830246
rp_4,0.03102955035865307
rp_5,0.003398587927222252
rp_6,0.014869083650410175
rp_7,0.007326871622353792
rp_8,0.03497372940182686
rp_9,0.0047363582998514175
rp_10,0.005693146493285894
rp_11,0.009458526037633419
rp_12,0.0049336436204612255
rp_13,0.009822770953178406
rp_14,0.0037214539479464293
rp_15,0.00710899755358696
rp_16,0.006547192111611366
rp_17,0.008496332913637161
rp_18,0.003583072917535901
rp_19,0.0035846985410898924
rp_20,0.0025939764454960823
rp_21,0.003151128999888897
rp_22,0.004861442372202873
rp_23,0.004876000806689262
rp_24,0.013691824860870838
rp_25,0.005402686540037394
rp_26,0.007861862890422344
rp_27,0.005450718104839325
rp_28,0.0045677674934268
rp_29,0.005402523558586836
rp_30,0.006129054818302393
rp_31,0.005441488232463598
rp_32,0.004906687419861555
rp_33,0.005185930524021387
rp_34,0.004815617576241493
rp_35,0.004155399277806282
rp_36,0.004817515145987272
rp_37,0.00269914697855711
rp_38,0.00522462697699666
rp_39,0.005179614294320345
rp_40,0.006404096260666847
rp_41,0.004451920744031668
rp_42,0.005403612274676561
rp_43,0.005264638923108578
rp_44,0.004755993373692036
rp_45,0.0028946478851139545
rp_46,0.00358530948869884
rp_47,0.004093850031495094
rp_48,0.005011444911360741
rp_49,0.010205481201410294
rp_50,0.00426076166331768
rp_51,0.004829605109989643
rp_52,0.004771174862980843
rp_53,0.004569623619318008
rp_54,0.004621200263500214
rp_55,0.005212647840380669
ebv,0.014723827131092548
