feature,weight
BIAS,333.75261258526274
bp_1,-236.6146824243082
bp_2,-0.6134853569092729
bp_3,-183.00267080846112
bp_4,16.828386395577724
bp_5,290.5535812258994
bp_6,-179.78338716935033
bp_7,-40.36936794324206
bp_8,23.8131307749226
bp_9,-92.70442027831618
bp_10,-31.346929761876762
bp_11,-4.953188934009116
bp_12,-23.027967716018523
bp_13,52.2879672531747
bp_14,13.881818338188722
bp_15,-44.18801934891302
bp_16,-50.09013691078436
bp_17,48.573326934942315
bp_18,15.003521693904014
bp_19,-81.74293231169264
bp_20,21.840241557280937
bp_21,4.775460381978646
bp_22,93.03833061179238
bp_23,-13.511530699174394
bp_24,-9.33234608280753
bp_25,-6.705559359391847
bp_26,-21.67393337279592
bp_27,-21.05456915633273
bp_28,-72.50413671221109
bp_29,30.270644463289337
bp_30,-14.603794230513971
bp_31,2.5369335216707056
bp_32,41.25140819731458
bp_33,1.7799493721049837
bp_34,0.43535899457037425
bp_35,21.828983918538565
bp_36,-8.354435776796569
bp_37,-11.16849477981002
bp_38,-19.67569839023841
bp_39,-0.4427702898464997
bp_40,-4.249320570300785
bp_41,-2.6528608541451963
bp_42,22.309332527937205
bp_43,10.744604767443928
bp_44,23.885114972062418
bp_45,1.7027077162361723
bp_46,-2.0320719097411657
bp_47,-8.08582867289259
bp_48,-13.717438664114042
bp_49,-6.590765674256589
bp_50,3.898206744800046
bp_51,1.6290423553275575
bp_52,1.6226323149207693
bp_53,-0.40834410379814556
bp_54,-2.1269156823802557
bp_55,-0.7715859029095781
rp_1,-236.6146824243082
rp_2,-6.367370155597717
rp_3,-67.21876793826628
rp_4,32.6337701605848
rp_5,-36.45383588216365
rp_6,-119.14966492148156
rp_7,157.10037202703634
rp_8,-113.94298212345605
rp_9,-89.18862918478814
rp_10,-78.4935282716792
rp_11,47.83192858690233
rp_12,-32.74897363509029
rp_13,-8.27610757088439
rp_14,39.035051732855855
rp_15,110.57474633498504
rp_16,-49.92163069010492
rp_17,-34.172805198015354
rp_18,-14.889879779425124
rp_19,32.877785641290444
rp_20,-9.140268513862349
rp_21,34.93782292911488
rp_22,-18.555551288518068
rp_23,28.663127223376716
rp_24,-60.38856268031214
rp_25,11.382611323560388
rp_26,-22.118030210367657
rp_27,38.884039675693835
rp_28,-9.469300237130254
rp_29,3.1595516564591346
rp_30,-23.984374602116322
rp_31,1.086935444602188
rp_32,-21.013626420314313
rp_33,-13.073464238793292
rp_34,-8.796031486175856
rp_35,11.349013549349134
rp_36,10.88730345832955
rp_37,5.842295842445917
rp_38,18.934028567881278
rp_39,-9.839655819247636
rp_40,4.768257764338069
rp_41,15.975148313561457
rp_42,-11.369734305630546
rp_43,-6.765497910261278
rp_44,-0.31395286605655887
rp_45,-8.589207975198825
rp_46,-3.2799409056856406
rp_47,10.532891987763636
rp_48,7.511156846316405
rp_49,5.155003415979181
rp_50,-2.342671016480868
rp_51,-1.1028219578360074
rp_52,-8.25832082014523
rp_53,-0.00610520426772686
rp_54,-2.7981057098000237
rp_55,2.360744397297056
ebv,6.429735255849708
