feature,weight
BIAS,190.96667806231335
bp_1,-138.62370714710823
bp_2,4.117562975845254
bp_3,-213.37111468788473
bp_4,-43.27274949359663
bp_5,163.3826186411979
bp_6,-451.1803662026451
bp_7,-153.9101587621278
bp_8,99.7690151606965
bp_9,82.7498998013163
bp_10,-18.534568787833265
bp_11,43.23980028728329
bp_12,-71.27557776133122
bp_13,-82.39042852671538
bp_14,-75.08732934069205
bp_15,74.8039493504527
bp_16,53.74424677060167
bp_17,124.81542616431146
bp_18,19.464051743645804
bp_19,36.46024521222558
bp_20,-59.12741488711036
bp_21,-20.95285733903596
bp_22,171.98957232867355
bp_23,-32.96651792359336
bp_24,16.541158646522188
bp_25,-62.87113414397158
bp_26,6.5648506523205405
bp_27,-6.272071708671567
bp_28,14.802907671839183
bp_29,-26.168206615157874
bp_30,-18.537743258849044
bp_31,-23.181202121439455
bp_32,-4.093210405757139
bp_33,-22.497027004469064
bp_34,3.2298159894105005
bp_35,29.6046400262458
bp_36,12.324557490062062
bp_37,1.081232838457998
bp_38,21.13126646412412
bp_39,31.443134679860325
bp_40,-56.77060572126213
bp_41,7.531550474376953
bp_42,3.7904717249521065
bp_43,-8.656896199105201
bp_44,7.746076069048954
bp_45,-25.72747530313466
bp_46,-6.593893091844318
bp_47,18.479758701275596
bp_48,-11.842848935428558
bp_49,-27.463271914766512
bp_50,-0.7981746032463987
bp_51,4.950256364955309
bp_52,-0.8721390138298605
bp_53,-6.453322009447576
bp_54,-3.49473171347932
bp_55,-5.457574073512144
rp_1,-138.62370714710823
rp_2,-78.48521172487676
rp_3,-208.30945691285467
rp_4,-69.24520721609976
rp_5,173.85253269379288
rp_6,-189.16503251226814
rp_7,246.15450951131817
rp_8,-92.0388646608418
rp_9,-38.820395819949006
rp_10,11.13196688661108
rp_11,30.241922063149165
rp_12,-48.24395018888304
rp_13,-48.1978562160119
rp_14,134.18898662863927
rp_15,1.1423818331213298
rp_16,-17.46001230889996
rp_17,-106.67771771352712
rp_18,-48.80794457960951
rp_19,-30.116131007681975
rp_20,25.34743782959474
rp_21,10.768173890849683
rp_22,10.995192026336456
rp_23,49.36404763699081
rp_24,-49.824484145433836
rp_25,-58.12243180066331
rp_26,56.8456107426949
rp_27,61.77270331081307
rp_28,-44.95646969662246
rp_29,63.19131306806904
rp_30,75.0760230759996
rp_31,-61.902044543168266
rp_32,-14.701615805182152
rp_33,-18.83329207054674
rp_34,14.656500782376645
rp_35,47.1538103576603
rp_36,-23.659841945474955
rp_37,18.293759340818248
rp_38,-1.9558090662825747
rp_39,-22.076493562615024
rp_40,2.2839846797964287
rp_41,-16.023654937616936
rp_42,-13.916775032985148
rp_43,26.974325622410152
rp_44,21.15816061532431
rp_45,-18.187455420867835
rp_46,10.93130737405218
rp_47,-24.268414522962228
rp_48,-15.57854940956155
rp_49,-7.128867222506568
rp_50,11.662043106985191
rp_51,24.028373234959094
rp_52,-8.832119414239367
rp_53,-3.4765022979244953
rp_54,4.639741042674187
rp_55,3.8090935646787045
ebv,28.147159142036674
