feature,weight
BIAS,324.87403612732334
bp_1,-228.5177791892127
bp_2,-0.30002338567109665
bp_3,-150.19618721771405
bp_4,46.29111110155654
bp_5,205.23652811598225
bp_6,-6.324466362652436
bp_7,-20.17899666019359
bp_8,36.962406539731
bp_9,33.926233479027424
bp_10,9.426911369532174
bp_11,-14.470231006019613
bp_12,26.00176105381157
bp_13,74.8673679711981
bp_14,-6.3158556429448
bp_15,-21.93654978688016
bp_16,-102.30025148419254
bp_17,76.12522550175972
bp_18,49.04843936173437
bp_19,-108.46295623917877
bp_20,81.36431343938236
bp_21,-43.52205844526563
bp_22,61.93830811954266
bp_23,-126.40111294634498
bp_24,-62.77166124784606
bp_25,70.75404868125993
bp_26,9.757952777733406
bp_27,-136.95621142423943
bp_28,-130.85512441683275
bp_29,32.66071271650963
bp_30,-49.19773184018757
bp_31,-8.728408161754814
bp_32,6.895243195594514
bp_33,95.42615598572
bp_34,22.20295304156554
bp_35,69.90957756076455
bp_36,-59.87943266494274
bp_37,26.567888917034452
bp_38,18.558580381087847
bp_39,13.554557055561563
bp_40,11.102100689796096
bp_41,44.23498371571726
bp_42,28.184406334913216
bp_43,-19.20267756350687
bp_44,-1.2014509205736366
bp_45,-17.191678211867597
bp_46,-9.593043497211324
bp_47,10.659951517171933
bp_48,24.16163047895554
bp_49,33.060688992155136
bp_50,17.45932525933554
bp_51,8.775167642148649
bp_52,-7.458056783053407
bp_53,23.334193096244014
bp_54,-6.830107570432738
bp_55,-1.3345660597894187
rp_1,-228.5177791892127
rp_2,9.92294858707763
rp_3,-9.426815564043192
rp_4,-3.0625820189080684
rp_5,11.625338456054836
rp_6,-67.25483201215913
rp_7,55.76345678897959
rp_8,-130.77057783669525
rp_9,-59.314202669825455
rp_10,9.110721107182949
rp_11,61.77579834863416
rp_12,-22.656540941888874
rp_13,-10.562386898238167
rp_14,-15.911069217190978
rp_15,-32.6069875765156
rp_16,-54.85028246578657
rp_17,8.531360180086116
rp_18,-26.068941086516446
rp_19,5.53153952162367
rp_20,-5.578931365633371
rp_21,37.78366283183824
rp_22,15.588729939742253
rp_23,99.0280480090476
rp_24,-59.45287439996099
rp_25,-141.44101750968304
rp_26,36.34407592589596
rp_27,25.74426471170834
rp_28,-49.97026041809971
rp_29,-48.33598473479108
rp_30,-17.278849147024903
rp_31,4.169987464508014
rp_32,-25.39468165016686
rp_33,-35.66364298880779
rp_34,-5.110409465749703
rp_35,4.071565876173445
rp_36,-48.2403443587726
rp_37,9.533548622577106
rp_38,23.585198255951134
rp_39,-14.708409390448294
rp_40,-34.15773378165694
rp_41,15.980001588496918
rp_42,-24.50885462427795
rp_43,-18.731242339645867
rp_44,5.457939871958633
rp_45,-4.756989587481501
rp_46,-21.347354385942722
rp_47,22.684960755322965
rp_48,16.82662257120164
rp_49,-4.308747391347957
rp_50,15.594270011923214
rp_51,-7.973946737390087
rp_52,-5.008597073771987
rp_53,-1.7354018580547041
rp_54,-12.270036538866616
rp_55,10.263289725786962
ebv,0.7655413725013612
