feature,weight
BIAS,296.5294960559274
bp_1,-209.9415818472785
bp_2,-3.4337813641883463
bp_3,-196.5914363390839
bp_4,30.478555703561266
bp_5,278.7651582642703
bp_6,-186.2141498589003
bp_7,-43.38934473621603
bp_8,19.566659830709977
bp_9,-76.08715923044744
bp_10,-16.463256972413816
bp_11,0.8678742677295875
bp_12,-22.49469084494001
bp_13,49.9764986763775
bp_14,11.29559878916872
bp_15,-55.0089617242089
bp_16,-34.356307049168606
bp_17,26.057706637353263
bp_18,2.434409113267502
bp_19,-89.9260234732354
bp_20,37.938869406759956
bp_21,1.9105207946223515
bp_22,62.09517584852549
bp_23,-3.837383139425921
bp_24,-14.247648367658103
bp_25,-3.8876176310939057
bp_26,-21.401692718845858
bp_27,-27.382416884289878
bp_28,-66.49993457644602
bp_29,24.68378845360556
bp_30,-9.19403443180445
bp_31,0.0727269270503137
bp_32,31.657249498658295
bp_33,2.095589465605277
bp_34,1.8541575831116788
bp_35,12.897691664000613
bp_36,-1.1111035508662641
bp_37,-8.863499077513655
bp_38,-9.492858794765088
bp_39,6.826365107391562
bp_40,-5.024557810207784
bp_41,-1.7829308086852125
bp_42,18.08953743447027
bp_43,7.406990632426163
bp_44,5.981294806712199
bp_45,6.71579906262045
bp_46,2.905888853266587
bp_47,-2.7660716386021518
bp_48,-6.618707417669665
bp_49,-5.4061877483408
bp_50,1.2486993695626767
bp_51,-1.3620424325675053
bp_52,5.074180677113268
bp_53,5.195694733659437
bp_54,-2.6139843220656576
bp_55,-1.1745894210668713
rp_1,-209.9415818472785
rp_2,12.41386971272443
rp_3,-80.57859400608386
rp_4,48.241471839749074
rp_5,-53.816311686969016
rp_6,-81.13359529929168
rp_7,162.39813761310373
rp_8,-104.17312087452281
rp_9,-84.3265638710059
rp_10,-77.2727295482379
rp_11,50.48701928099867
rp_12,-29.958196144270932
rp_13,22.778178592132218
rp_14,39.426829617445705
rp_15,88.34805813857574
rp_16,-49.53559920609278
rp_17,-36.139813761383394
rp_18,-22.11968888620454
rp_19,19.788306895643487
rp_20,-3.3859249015824915
rp_21,32.9128484258425
rp_22,-17.641340633030897
rp_23,29.19156762631987
rp_24,-59.23921870391996
rp_25,6.5076564471089835
rp_26,-28.739793745521418
rp_27,33.55222334576439
rp_28,-18.036783648393744
rp_29,-4.196393910881872
rp_30,-27.81945121280472
rp_31,-11.561558753782236
rp_32,-22.213611978109924
rp_33,-13.812603539236926
rp_34,-18.377786969505618
rp_35,7.62402788254864
rp_36,5.638568558666278
rp_37,2.274163018791559
rp_38,7.621334061889308
rp_39,-12.56542782215334
rp_40,-2.565062206901361
rp_41,12.134938659304165
rp_42,-5.8830592339798855
rp_43,-3.5638357138913794
rp_44,-0.8150178708881431
rp_45,-2.699981030391226
rp_46,0.4202860603484215
rp_47,7.717596676684318
rp_48,4.1218524491905795
rp_49,-2.0057896638065125
rp_50,6.634717122362359
rp_51,0.0875667244519545
rp_52,-4.752198416782545
rp_53,-0.8657492113509888
rp_54,-1.1730141240956957
rp_55,0.6879489627649931
ebv,3.1100078453442044
