feature,weight
BIAS,298.8566210834189
bp_1,-211.78280084726276
bp_2,-15.326323400347803
bp_3,-181.97890035168007
bp_4,-3.9195724506154717
bp_5,214.97120248575837
bp_6,18.347805467995475
bp_7,-5.704403793597339
bp_8,-10.05986188959306
bp_9,-58.94459633598554
bp_10,-58.663435087872706
bp_11,-52.554029861726654
bp_12,3.05619394825121
bp_13,106.73847608779116
bp_14,-6.080216897043288
bp_15,-92.74200800076761
bp_16,-138.27383002799814
bp_17,148.14960313711737
bp_18,66.74733484253248
bp_19,-158.5120330582534
bp_20,41.64723131262493
bp_21,-40.16471724904937
bp_22,252.06335139737052
bp_23,-97.92629448545682
bp_24,-28.414290614969858
bp_25,-42.462518527965564
bp_26,-21.695809137615726
bp_27,-51.244340424440594
bp_28,-139.3798766849886
bp_29,42.01279579262346
bp_30,-28.948054009503657
bp_31,-33.09776460252806
bp_32,29.948399616257255
bp_33,13.818458263181954
bp_34,37.11549471050833
bp_35,28.4700304109982
bp_36,-13.08189148095795
bp_37,15.01596304835377
bp_38,-44.220414364833715
bp_39,18.900186406817383
bp_40,-0.0478971541451529
bp_41,-29.685428060482664
bp_42,39.11039970634284
bp_43,12.197962179949378
bp_44,16.669943216332083
bp_45,-6.528980769035924
bp_46,-19.808319344470217
bp_47,-1.1903443924099848
bp_48,-16.43396955259781
bp_49,-12.550569244712987
bp_50,-9.194113955911057
bp_51,-3.604485345330325
bp_52,0.5256338760793191
bp_53,-1.7473607125107793
bp_54,-7.5606018531576105
bp_55,0.38257294937844943
rp_1,-211.78280084726276
rp_2,-1.8470683522782592
rp_3,-12.109488588948269
rp_4,23.73015007131738
rp_5,-25.36249563546427
rp_6,-151.5529521383726
rp_7,-6.371786362219184
rp_8,-110.22438027251049
rp_9,-38.302999000791026
rp_10,-52.13722069027767
rp_11,65.1067714709939
rp_12,64.85840303024214
rp_13,38.23198636052561
rp_14,-39.095506609861495
rp_15,79.89005093223933
rp_16,-109.0008103190677
rp_17,-16.307144791304847
rp_18,-34.97429124918855
rp_19,2.2621407403497815
rp_20,-6.030291116003867
rp_21,-3.207139524979334
rp_22,-12.76707812823561
rp_23,48.02316226292282
rp_24,-16.581422438984404
rp_25,-26.19293617026653
rp_26,5.360660520900044
rp_27,18.986242854367557
rp_28,-2.706166788337862
rp_29,-5.343376975568877
rp_30,-24.217260417240862
rp_31,-18.431085364562772
rp_32,10.988250065788664
rp_33,-36.57488130010476
rp_34,1.1035409806918919
rp_35,21.619392871113025
rp_36,34.5064298854096
rp_37,4.470889168547935
rp_38,-4.611506383305503
rp_39,-5.279343033823813
rp_40,1.7814408704593812
rp_41,-13.412910215077023
rp_42,-19.699981310694586
rp_43,-8.96900273754297
rp_44,1.0385622224448736
rp_45,13.523529512037564
rp_46,-0.5201193220245854
rp_47,-1.331903100056991
rp_48,6.399630641329592
rp_49,-1.2960279366718113
rp_50,-7.596753764127768
rp_51,0.9018370809042802
rp_52,-4.434744072385083
rp_53,1.1188435719453735
rp_54,-2.508874006113455
rp_55,0.8664324546314742
ebv,0.7097181508564282
