feature,importance
bp_1,0.006832906045019627
bp_2,0.1202150508761406
bp_3,0.2082306146621704
bp_4,0.14041286706924438
bp_5,0.15409107506275177
bp_6,0.016863560304045677
bp_7,0.0231674425303936
bp_8,0.003694995539262891
bp_9,0.006838107481598854
bp_10,0.0
bp_11,0.0015392978675663471
bp_12,0.0
bp_13,0.002565202070400119
bp_14,0.0
bp_15,0.005798233672976494
bp_16,0.0029123874846845865
bp_17,0.0032730360981076956
bp_18,0.0
bp_19,0.0029533111955970526
bp_20,0.0
bp_21,0.0
bp_22,0.01093930471688509
bp_23,0.0
bp_24,0.0022869426757097244
bp_25,0.0
bp_26,0.0022128578275442123
bp_27,0.0021595999132841825
bp_28,0.030709119513630867
bp_29,0.0010187013540416956
bp_30,0.0
bp_31,0.0
bp_32,0.008696233853697777
bp_33,0.0
bp_34,0.0
bp_35,0.0017866671551018953
bp_36,0.0
bp_37,0.0
bp_38,0.00463569862768054
bp_39,0.002205932280048728
bp_40,0.0
bp_41,0.0
bp_42,0.006335577927529812
bp_43,0.0005833667819388211
bp_44,0.0
bp_45,0.0
bp_46,0.0014759334735572338
bp_47,0.0
bp_48,0.0
bp_49,0.0014105445006862283
bp_50,0.0
bp_51,0.0
bp_52,0.0012368378229439259
bp_53,0.0012988824164494872
bp_54,0.0
bp_55,0.0
rp_1,0.0
rp_2,0.012847281992435455
rp_3,0.010569865815341473
rp_4,0.006008317228406668
rp_5,0.0041558095254004
rp_6,0.004781597759574652
rp_7,0.0086400480940938
rp_8,0.0
rp_9,0.0
rp_10,0.009994770400226116
rp_11,0.009687809273600578
rp_12,0.025415657088160515
rp_13,0.02853013388812542
rp_14,0.0011799809290096164
rp_15,0.05719388648867607
rp_16,0.005786113440990448
rp_17,0.003180652391165495
rp_18,0.00045142206363379955
rp_19,0.0
rp_20,0.00101357395760715
rp_21,0.0027653337456285954
rp_22,0.0011230221716687083
rp_23,0.001214902731589973
rp_24,0.005461256019771099
rp_25,0.0
rp_26,0.0
rp_27,0.004357404541224241
rp_28,0.0
rp_29,0.0
rp_30,0.0
rp_31,0.0
rp_32,0.0013322277227416635
rp_33,0.00044908252311870456
rp_34,0.0017769918777048588
rp_35,0.001482292776927352
rp_36,0.0009832145879045129
rp_37,0.0
rp_38,0.0
rp_39,0.0017124704318121076
rp_40,0.0
rp_41,0.0
rp_42,0.0
rp_43,0.0
rp_44,0.0
rp_45,0.0
rp_46,0.0014357855543494225
rp_47,0.0010232434142380953
rp_48,0.0015887158224359155
rp_49,0.0
rp_50,0.0
rp_51,0.0
rp_52,0.00185576849617064
rp_53,0.00017718849994707853
rp_54,0.0
rp_55,0.0012757647782564163
ebv,0.002168104751035571
