feature,importance
bp_1,0.009670620784163475
bp_2,0.012624970637261868
bp_3,0.01641775481402874
bp_4,0.023358488455414772
bp_5,0.04599149152636528
bp_6,0.029343781992793083
bp_7,0.012729746289551258
bp_8,0.005954209715127945
bp_9,0.003859567455947399
bp_10,0.006066693924367428
bp_11,0.0036923722364008427
bp_12,0.004830378573387861
bp_13,0.009745031595230103
bp_14,0.003524837316945195
bp_15,0.008659438230097294
bp_16,0.03776824474334717
bp_17,0.01832212507724762
bp_18,0.005179840140044689
bp_19,0.020125944167375565
bp_20,0.013172467239201069
bp_21,0.0033019937109202147
bp_22,0.029823901131749153
bp_23,0.006969152484089136
bp_24,0.00485957833006978
bp_25,0.005808853078633547
bp_26,0.006004117429256439
bp_27,0.008082197047770023
bp_28,0.10601728409528732
bp_29,0.004808339755982161
bp_30,0.004672619514167309
bp_31,0.004876338876783848
bp_32,0.007251167669892311
bp_33,0.006088632624596357
bp_34,0.005624049808830023
bp_35,0.008150455541908741
bp_36,0.004553354345262051
bp_37,0.005113955121487379
bp_38,0.014304189942777157
bp_39,0.00575402332469821
bp_40,0.0044960747472941875
bp_41,0.005514176096767187
bp_42,0.0065523614175617695
bp_43,0.0058493902906775475
bp_44,0.0038284792099148035
bp_45,0.004145846236497164
bp_46,0.0030636165756732225
bp_47,0.004564483650028706
bp_48,0.004081388935446739
bp_49,0.0044808886013925076
bp_50,0.005309390369802713
bp_51,0.004070513881742954
bp_52,0.004423737991601229
bp_53,0.0048405928537249565
bp_54,0.004284892231225967
bp_55,0.004710469860583544
rp_1,0.012353016994893551
rp_2,0.009998010471463203
rp_3,0.019745666533708572
rp_4,0.005031154025346041
rp_5,0.0041805352084338665
rp_6,0.01273529976606369
rp_7,0.007635259069502354
rp_8,0.01846645027399063
rp_9,0.019968168810009956
rp_10,0.006154387723654509
rp_11,0.008336005732417107
rp_12,0.0063489340245723724
rp_13,0.00872923992574215
rp_14,0.005599921103566885
rp_15,0.01094901841133833
rp_16,0.0064851087518036366
rp_17,0.006270213518291712
rp_18,0.0038298044819384813
rp_19,0.003725482150912285
rp_20,0.006341957021504641
rp_21,0.004362622741609812
rp_22,0.005523561965674162
rp_23,0.004918040707707405
rp_24,0.00742096034809947
rp_25,0.005928623955696821
rp_26,0.003970053978264332
rp_27,0.004487309139221907
rp_28,0.005780447274446487
rp_29,0.006529546808451414
rp_30,0.005355766974389553
rp_31,0.004776232410222292
rp_32,0.005809184163808823
rp_33,0.005639737471938133
rp_34,0.006061480846256018
rp_35,0.004165508784353733
rp_36,0.004975602496415377
rp_37,0.003925321623682976
rp_38,0.004445603117346764
rp_39,0.006057430524379015
rp_40,0.003899459959939122
rp_41,0.0053125424310564995
rp_42,0.006710963789373636
rp_43,0.005225411616265774
rp_44,0.0042113796807825565
rp_45,0.0048175714910030365
rp_46,0.006239372305572033
rp_47,0.005413367412984371
rp_48,0.005438865628093481
rp_49,0.005204488523304462
rp_50,0.00554115092381835
rp_51,0.004466164857149124
rp_52,0.004969834815710783
rp_53,0.006617063190788031
rp_54,0.004961690399795771
rp_55,0.005661416333168745
ebv,0.024974193423986435
