rho,mean_validation_cross_entropy,std_validation_cross_entropy,mean_validation_top1_accuracy,mean_validation_macro_accuracy
1e-05,0.38838079974011946,0.006405655981564363,0.9083129275319944,0.8997160814685968
0.0001,0.7590744298662288,0.0064225460271111765,0.8857856842643862,0.8700986129281675
0.001,2.2214488555851113,0.0018072325999965238,0.7348515858657847,0.6601925879373834
0.01,3.8349640516236394,0.0003852128200250711,0.4305011908460184,0.3224290756064565
0.1,4.1268637856525165,6.681462332659086e-05,0.3027703159549001,0.21303369372420455
