feature,importance
bp_1,0.006714539136737585
bp_2,0.5405877828598022
bp_3,0.09892359375953674
bp_4,0.016969801858067513
bp_5,0.02786152996122837
bp_6,0.008731456473469734
bp_7,0.002860764041543007
bp_8,0.0016296589747071266
bp_9,0.002230077749118209
bp_10,0.002949334215372801
bp_11,0.0009236500482074916
bp_12,0.002501127542927861
bp_13,0.004238033201545477
bp_14,0.0017031161114573479
bp_15,0.0018748665461316705
bp_16,0.0036426433362066746
bp_17,0.004509028047323227
bp_18,0.0017946050502359867
bp_19,0.0031275241635739803
bp_20,0.002826223149895668
bp_21,0.00289898831397295
bp_22,0.00564689701423049
bp_23,0.002614617580547929
bp_24,0.005858243443071842
bp_25,0.002851450117304921
bp_26,0.0017011524178087711
bp_27,0.004350122530013323
bp_28,0.008416488766670227
bp_29,0.001463653170503676
bp_30,0.0013344396138563752
bp_31,0.0025710919871926308
bp_32,0.0018832256319001317
bp_33,0.0016714280936866999
bp_34,0.001544550759717822
bp_35,0.0020669223740696907
bp_36,0.0027068096678704023
bp_37,0.0017588812625035644
bp_38,0.002086295746266842
bp_39,0.0037237454671412706
bp_40,0.0016593054169788957
bp_41,0.002942513208836317
bp_42,0.0011120325652882457
bp_43,0.0018114927224814892
bp_44,0.0015784731367602944
bp_45,0.002179555594921112
bp_46,0.001936212764121592
bp_47,0.0023727857042104006
bp_48,0.0016413626726716757
bp_49,0.002984852297231555
bp_50,0.0016811430687084794
bp_51,0.0016881977207958698
bp_52,0.0021118249278515577
bp_53,0.0029606183525174856
bp_54,0.0012292418396100402
bp_55,0.0024571381509304047
rp_1,0.010906730778515339
rp_2,0.007527164649218321
rp_3,0.0037407304625958204
rp_4,0.005470750853419304
rp_5,0.003599779447540641
rp_6,0.002883317181840539
rp_7,0.0037500278558582067
rp_8,0.004395265597850084
rp_9,0.002954920521005988
rp_10,0.006308813579380512
rp_11,0.005750509910285473
rp_12,0.009937054477632046
rp_13,0.0060492586344480515
rp_14,0.0031847211066633463
rp_15,0.0024853770155459642
rp_16,0.004225798882544041
rp_17,0.0029433846939355135
rp_18,0.0027767675928771496
rp_19,0.002811695449054241
rp_20,0.003426954848691821
rp_21,0.0023027071729302406
rp_22,0.0015311137540265918
rp_23,0.0012276674387976527
rp_24,0.0030619720928370953
rp_25,0.0013035767478868365
rp_26,0.0028722314164042473
rp_27,0.002689582062885165
rp_28,0.004029589239507914
rp_29,0.0014169219648465514
rp_30,0.002365883206948638
rp_31,0.0009852666407823563
rp_32,0.0015201714122667909
rp_33,0.002467489568516612
rp_34,0.002289961790665984
rp_35,0.001900001079775393
rp_36,0.0021492403466254473
rp_37,0.001625501667149365
rp_38,0.0032623831648379564
rp_39,0.0025519474875181913
rp_40,0.0028457834850996733
rp_41,0.002019930863752961
rp_42,0.0018387911841273308
rp_43,0.0033518411219120026
rp_44,0.0011103000724688172
rp_45,0.002759205177426338
rp_46,0.0020423969253897667
rp_47,0.0018346619326621294
rp_48,0.0023824176751077175
rp_49,0.0013932937290519476
rp_50,0.0013801584718748927
rp_51,0.0015114913694560528
rp_52,0.0037488292437046766
rp_53,0.0016873450949788094
rp_54,0.0014882109826430678
rp_55,0.002144863363355398
ebv,0.003683204296976328
