feature,weight
BIAS,201.1690912544465
bp_1,-140.0256247773957
bp_2,0.1894249937038056
bp_3,-91.09697543158111
bp_4,-15.082657200217257
bp_5,123.21390273955318
bp_6,-15.606960816119415
bp_7,3.775653147674792
bp_8,30.710253544987808
bp_9,19.48878068411336
bp_10,-19.192478008535332
bp_11,-34.663783693210256
bp_12,-16.086140906261033
bp_13,60.050322489749014
bp_14,-17.144921022775208
bp_15,-53.40471471070227
bp_16,-56.823590560297234
bp_17,91.72557584298936
bp_18,38.05353835846833
bp_19,-46.26237023380376
bp_20,29.85502907334227
bp_21,-56.7908331993431
bp_22,18.413744670686402
bp_23,-130.47065031960662
bp_24,-6.325987503957214
bp_25,9.8565112561049
bp_26,3.640627040221176
bp_27,-35.552972336733
bp_28,-56.057752445135655
bp_29,44.740142789788926
bp_30,-48.902385292773566
bp_31,51.261357333040394
bp_32,6.087058710199425
bp_33,39.28383156094317
bp_34,13.218635005322632
bp_35,5.244772137342859
bp_36,-2.0000602113212884
bp_37,44.973757886251505
bp_38,-41.5849325987645
bp_39,54.128963583215494
bp_40,-10.613191368703337
bp_41,4.693045454399886
bp_42,20.57243988375396
bp_43,11.029035764610917
bp_44,8.031038404036304
bp_45,-20.565164976500466
bp_46,-18.245575411229908
bp_47,-4.91479260656842
bp_48,3.5168936599381277
bp_49,-4.502406792617238
bp_50,-1.5651277777233026
bp_51,8.199110244514223
bp_52,2.500163295542253
bp_53,5.619520934348629
bp_54,-13.159687573225233
bp_55,0.5973609165430702
rp_1,-140.0256247773957
rp_2,7.297713731514569
rp_3,7.457995936685851
rp_4,50.61565035929442
rp_5,-14.083232487841697
rp_6,-57.74052066515979
rp_7,32.80283445147294
rp_8,-67.20056636700735
rp_9,-32.68723707295109
rp_10,-34.03175082383093
rp_11,39.914669520940606
rp_12,16.117582606134796
rp_13,7.095682920109809
rp_14,14.767839349211945
rp_15,-16.058515166324337
rp_16,-62.129618002655896
rp_17,-35.71350234285119
rp_18,-11.913735147717905
rp_19,0.6731332204930112
rp_20,-9.828478682956714
rp_21,69.42152705893191
rp_22,-2.9418405856490426
rp_23,61.56067060565366
rp_24,11.874300414847532
rp_25,-51.823293543515135
rp_26,-22.959922114266316
rp_27,-35.47911259063293
rp_28,-9.175300592544644
rp_29,-12.561653073544477
rp_30,-64.69513185492256
rp_31,-47.47581571518864
rp_32,-0.04432208833625725
rp_33,-1.7792072193616504
rp_34,-15.523936875701368
rp_35,37.466965261192875
rp_36,6.814594310717384
rp_37,-20.874383076994683
rp_38,7.9804037521674225
rp_39,-15.859596797530948
rp_40,-20.44241601177022
rp_41,-0.7752071576872677
rp_42,-29.526375292491036
rp_43,5.1165135363288154
rp_44,15.399221712669897
rp_45,-25.55501634495199
rp_46,-6.317607125604467
rp_47,17.381618993084267
rp_48,14.1487829785682
rp_49,-16.34067445903174
rp_50,-0.844444968554044
rp_51,-4.682353817859147
rp_52,-22.654375609000926
rp_53,4.783811452309911
rp_54,-5.510323712168351
rp_55,8.206167348147027
ebv,-0.13084585563057863
