feature,weight
BIAS,300.06941324347434
bp_1,-212.31179368553882
bp_2,0.29867174609294117
bp_3,-198.83195327438213
bp_4,34.793944057526566
bp_5,264.6823014147928
bp_6,-207.21424776267037
bp_7,-48.0534454007479
bp_8,15.764370458169214
bp_9,-73.16352970645852
bp_10,-13.882366290141224
bp_11,7.519300182037049
bp_12,-22.782823604207795
bp_13,52.448107534701506
bp_14,14.492935024917333
bp_15,-43.1830467636371
bp_16,-29.18244100775184
bp_17,35.03676744404056
bp_18,-5.191863807769133
bp_19,-76.87711618575128
bp_20,22.801730983747337
bp_21,-1.2107779760675077
bp_22,55.33856182621
bp_23,2.533207501505078
bp_24,-17.07955955010115
bp_25,1.6998836750130724
bp_26,-10.357263124376782
bp_27,-28.201130727965833
bp_28,-54.17980560717211
bp_29,24.15998963744532
bp_30,-5.290165705650361
bp_31,1.7031396247386454
bp_32,27.142508373040823
bp_33,-4.224157259708916
bp_34,6.389234331740273
bp_35,7.2294043085370445
bp_36,-0.11168781243461418
bp_37,-6.1575762420419995
bp_38,-8.193351269194864
bp_39,5.860594646414219
bp_40,2.210854126940768
bp_41,-2.1973195616447856
bp_42,13.960262873217978
bp_43,9.519517193605626
bp_44,1.8058123213526038
bp_45,5.502060308197461
bp_46,-0.31204624072567333
bp_47,-6.386553933512679
bp_48,-6.98317779321702
bp_49,-3.3524829057287833
bp_50,0.9034800708403221
bp_51,-1.6779080224339684
bp_52,4.321119308689775
bp_53,3.3698622243234717
bp_54,-1.848578374152893
bp_55,-0.8422872453951863
rp_1,-212.31179368553882
rp_2,15.543941386634902
rp_3,-101.52145705826423
rp_4,46.180222125851216
rp_5,-53.6630321379987
rp_6,-74.67043578219347
rp_7,167.57375503637908
rp_8,-95.76285704863436
rp_9,-78.30748419155773
rp_10,-75.24033823071699
rp_11,53.32844711529803
rp_12,-30.751768009108787
rp_13,25.819175239891624
rp_14,41.992247194842804
rp_15,84.2766487474494
rp_16,-45.226159273998
rp_17,-40.96217507869816
rp_18,-20.90123780877231
rp_19,15.008355021935081
rp_20,-10.615313391719049
rp_21,35.389089626643525
rp_22,-14.899121220953251
rp_23,29.853961210269183
rp_24,-60.06196864569828
rp_25,9.070322746858903
rp_26,-23.414318893489142
rp_27,28.731953362518663
rp_28,-25.707345814865874
rp_29,-3.6057108148009047
rp_30,-20.844036663507808
rp_31,-10.42851974287044
rp_32,-23.600051707787387
rp_33,-12.734810981116405
rp_34,-19.611414435139707
rp_35,6.227668760625103
rp_36,6.09054651907241
rp_37,4.9625475616841825
rp_38,4.56690254302074
rp_39,-15.414482028536764
rp_40,-11.032709000288346
rp_41,16.186320183472983
rp_42,-5.859478128694729
rp_43,-4.61756999857506
rp_44,-1.520048444687858
rp_45,-3.6343565420572075
rp_46,-0.6858292369943585
rp_47,6.187959249130236
rp_48,3.8696152396876458
rp_49,0.4857716929660358
rp_50,4.84960781334786
rp_51,3.0093704827779897
rp_52,-6.166263847218073
rp_53,-0.5869284928820597
rp_54,-1.8093005406001688
rp_55,1.1931068011686967
ebv,1.758133508043978
