feature,importance
bp_1,0.021916333585977554
bp_2,0.011836819350719452
bp_3,0.016507206484675407
bp_4,0.01871146820485592
bp_5,0.01180562749505043
bp_6,0.045487791299819946
bp_7,0.006295131519436836
bp_8,0.004236527252942324
bp_9,0.022063689306378365
bp_10,0.008227454498410225
bp_11,0.005688812583684921
bp_12,0.004216641187667847
bp_13,0.03414919972419739
bp_14,0.004716197494417429
bp_15,0.020274750888347626
bp_16,0.011255597695708275
bp_17,0.004651704803109169
bp_18,0.004796517081558704
bp_19,0.01839550770819187
bp_20,0.007520664017647505
bp_21,0.006578294560313225
bp_22,0.014584903605282307
bp_23,0.03688855841755867
bp_24,0.013106771744787693
bp_25,0.014226306229829788
bp_26,0.003602761309593916
bp_27,0.0038873315788805485
bp_28,0.0214601531624794
bp_29,0.002082289196550846
bp_30,0.00600880291312933
bp_31,0.0035946653224527836
bp_32,0.004691512789577246
bp_33,0.011034293100237846
bp_34,0.009548839181661606
bp_35,0.005929769016802311
bp_36,0.0046546137891709805
bp_37,0.001631329650990665
bp_38,0.0029154561925679445
bp_39,0.0022640982642769814
bp_40,0.01065308041870594
bp_41,0.011613624170422554
bp_42,0.005873055197298527
bp_43,0.00962405651807785
bp_44,0.008122126571834087
bp_45,0.028225945308804512
bp_46,0.006913503631949425
bp_47,0.0043662297539412975
bp_48,0.0031193187460303307
bp_49,0.0055923848412930965
bp_50,0.005868868436664343
bp_51,0.005489759147167206
bp_52,0.004126355517655611
bp_53,0.00832558237016201
bp_54,0.005599933676421642
bp_55,0.003013515379279852
rp_1,0.025545498356223106
rp_2,0.006942418869584799
rp_3,0.003720904467627406
rp_4,0.0034951858688145876
rp_5,0.004452943801879883
rp_6,0.01723700389266014
rp_7,0.007767846807837486
rp_8,0.0036109539214521646
rp_9,0.003476715413853526
rp_10,0.013184555806219578
rp_11,0.007862813770771027
rp_12,0.0034363309387117624
rp_13,0.018459422513842583
rp_14,0.00515866419300437
rp_15,0.0234071072191
rp_16,0.014672213234007359
rp_17,0.0028184314724057913
rp_18,0.0065682134591042995
rp_19,0.0032785634975880384
rp_20,0.005217151716351509
rp_21,0.0025946523528546095
rp_22,0.0017033459153026342
rp_23,0.002692484064027667
rp_24,0.018303338438272476
rp_25,0.0022216076031327248
rp_26,0.005353058222681284
rp_27,0.0057660434395074844
rp_28,0.010321734473109245
rp_29,0.005929502658545971
rp_30,0.0028478370513767004
rp_31,0.0056105079129338264
rp_32,0.005596259608864784
rp_33,0.01328050997108221
rp_34,0.0027282885275781155
rp_35,0.0025871305260807276
rp_36,0.01097789965569973
rp_37,0.002693203277885914
rp_38,0.003774794051423669
rp_39,0.0043889195658266544
rp_40,0.00126843701582402
rp_41,0.006418745033442974
rp_42,0.009724250994622707
rp_43,0.005435830447822809
rp_44,0.0020724814385175705
rp_45,0.026695653796195984
rp_46,0.006004978436976671
rp_47,0.002895655110478401
rp_48,0.010353388264775276
rp_49,0.0034398394636809826
rp_50,0.007271061651408672
rp_51,0.00334736960940063
rp_52,0.009114004671573639
rp_53,0.005736382212489843
rp_54,0.015798419713974
rp_55,0.005584318190813065
ebv,0.01118338294327259
